r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
0.9974871110198174,0,1,[x4**2 + x6**2 + (x1 + x2)**2 + (x5 + sin(x3))**2 - cos(x2)],"add,add,n2,x6,add,mul,x4,x4,n2,add,x2,x1,sub,n2,add,sin,x3,x5,cos,x2",0.008728988365959697,0.008728988365959697,False
0.9973116832884796,0,1,[x4**2 + (x2 + sin(x1) + sin(x3)**8*cos(x5)**2)**2 - cos(x6)],"sub,add,n2,add,n2,mul,cos,x5,n2,n2,sin,x3,add,x2,sin,x1,n2,x4,cos,x6",0.11186068472045683,0.11186068472045683,False
0.9970901986601067,0,1,[x1**2 + x2**2 + x4**2 - sin(x1)*cos(x1 + x3 - x5 - x6)],"add,n2,x4,add,n2,x2,sub,n2,x1,mul,cos,sub,sub,add,x6,x5,x3,x1,sin,x1",0.03458490911960539,0.03458490911960539,False
0.9970901986601067,0,1,[x1**2 + x2**2 + x4**2 - sin(x1)*cos(x1 + x3 - x5 - x6)],"add,n2,x1,add,n2,x2,sub,n2,x4,mul,cos,sub,sub,add,x6,x5,x3,x1,sin,x1",0.03458490911960539,0.03458490911960539,False
0.9970436723528,0,1,[x4**2 + (x2 + sin(x1) + sin(x3)**4*cos(x5)**2)**2 - cos(x6)],"sub,add,n2,add,mul,n2,cos,x5,n2,n2,sin,x3,add,x2,sin,x1,n2,x4,cos,x6",0.11698288788047001,0.11698288788047001,False
0.9970436723528,0,1,[x4**2 + (x2 + sin(x1) + sin(x3)**4*cos(x5)**2)**2 - cos(x6)],"sub,add,n2,add,n2,mul,cos,x5,n2,sin,x3,add,x2,sin,x1,n2,x4,cos,x6",0.11698288788047001,0.11698288788047001,False
0.9969901029394618,0,1,[x4**2 + (x2 + sin(x1) + sin(x3)**8*cos(x5))**2 - cos(x6)],"sub,add,n2,add,mul,cos,x5,n2,n2,n2,sin,x3,add,x2,sin,x1,n2,x4,cos,x6",0.09722527463194101,0.09722527463194101,False
0.9968772756884712,0,1,[x4**2 + (-x2 - sin(x1) + sin(x3)**8*cos(x5)**2)**2 - cos(x6)],"sub,add,n2,sub,n2,mul,cos,x5,n2,n2,sin,x3,add,x2,sin,x1,n2,x4,cos,x6",0.07788906683936739,0.07788906683936739,False
0.9968071902242844,0,1,[x2*(x2 + sin(x1)) + x4**2 + sin(x3)**2*sin(x5)**2 - cos(x6)],"sub,add,add,mul,n2,sin,x5,n2,sin,x3,mul,x2,add,x2,sin,x1,n2,x4,cos,x6",0.11249851545098076,0.11249851545098076,False
0.9967180869647135,0,1,[x1**2 + x2**2 + x4**2 - cos(x1)*cos(x1 + x3 - x5 - x6)],"add,n2,x1,add,n2,x2,sub,n2,x4,mul,cos,sub,sub,add,x6,x5,x3,x1,cos,x1",0.048037622766821296,0.048037622766821296,False
0.9966707963397613,0,1,[x4**2 + (x2 + sin(x1) + sin(x3)**4*cos(x5))**2 - cos(x6)],"sub,add,n2,add,mul,cos,x5,n2,n2,sin,x3,add,x2,sin,x1,n2,x4,cos,x6",0.09923154004198469,0.09923154004198469,False
0.9966697463209764,0,1,[x1**2 + x2**2 + x4**2 - sin(x3)*sin(-x1 + x3 + x5 + x6)],"add,n2,x1,add,n2,x2,sub,n2,x4,mul,sin,sub,add,add,x6,x3,x5,x1,sin,x3",0.08189631579564068,0.08189631579564068,False
0.9966697463209764,0,1,[x1**2 + x2**2 + x4**2 - sin(x3)*sin(-x1 + x3 + x5 + x6)],"add,n2,x1,add,n2,x2,sub,n2,x4,mul,sin,sub,add,add,x6,x5,x3,x1,sin,x3",0.08189631579564068,0.08189631579564068,False
0.9966313843561235,0,1,[x1**2 + x2**2 + x4**2 + sin(x1)*sin(-x3 + x5 + x6)],"add,n2,x1,add,n2,x2,add,n2,x4,mul,sin,sub,add,x6,x5,x3,sin,x1",0.07560729256403641,0.07560729256403641,False
0.996570961989793,0,1,[x4**2 + (x2 + sin(x1) + sin(x3)**2*cos(x5)**2)**2 - cos(x6)],"sub,add,n2,add,n2,mul,cos,x5,sin,x3,add,x2,sin,x1,n2,x4,cos,x6",0.132902089399994,0.132902089399994,False
0.996570961989793,0,1,[x4**2 + (x2 + sin(x1) + sin(x3)**2*cos(x5)**2)**2 - cos(x6)],"sub,add,n2,add,mul,n2,cos,x5,n2,sin,x3,add,x2,sin,x1,n2,x4,cos,x6",0.132902089399994,0.132902089399994,False
0.9964508604261213,0,1,[x1**2 + x2**2 + x4**2 - sin(x1)*sin(-x1 + x3 + x5 + x6)],"add,n2,x1,add,n2,x2,sub,n2,x4,mul,sin,sub,add,add,x6,x5,x3,x1,sin,x1",0.07577691878111084,0.07577691878111084,False
0.9964508604261213,0,1,[x1**2 + x2**2 + x4**2 - sin(x1)*sin(-x1 + x3 + x5 + x6)],"add,n2,x1,add,n2,x2,sub,n2,x4,mul,sin,sub,add,add,x6,x3,x5,x1,sin,x1",0.07577691878111084,0.07577691878111084,False
0.9963971384992043,0,1,[x4**2 + (-x2 - sin(x1) + sin(x3)**4*cos(x5))**2 - cos(x6)],"sub,add,n2,sub,mul,cos,x5,n2,n2,sin,x3,add,x2,sin,x1,n2,x4,cos,x6",0.10815579910293469,0.10815579910293469,False
0.9962391703973237,0,1,[x2*(x2 + sin(x1)) + x4**2 + sin(x3)**4*sin(x5) - cos(x6)],"sub,add,add,mul,sin,x5,n2,n2,sin,x3,mul,x2,add,x2,sin,x1,n2,x4,cos,x6",0.1000008466615845,0.1000008466615845,False
0.9960667053816398,0,1,[x4**2 + (x2 + sin(x1) + sin(x3)**2*cos(x5))**2 - cos(x6)],"sub,add,n2,add,mul,cos,x5,n2,sin,x3,add,x2,sin,x1,n2,x4,cos,x6",0.10472214959509736,0.10472214959509736,False
