r_best,r_max,r_top,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
9.781339168548583984e-01,8.999778032302856445e-01,3.236659336835145950e-03,7.210533320903778076e-02,7.209343910217285156e-01,1.741636276245117188e+01,1.887272644042968750e+01,7.789345979690551758e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.241387844085693359e+00,1.369254946708679199e+00,1.818181830458343029e-03,0.000000000000000000e+00,7.789345979690551758e-01,1.588685180664062500e+03
9.781339168548583984e-01,5.763942003250122070e-01,7.882986101321876049e-04,4.089369624853134155e-02,4.089294970035552979e-01,1.865636444091796875e+01,1.894545364379882812e+01,5.939320325851440430e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.102320432662963867e+00,1.318171024322509766e+00,5.454545374959707260e-03,0.000000000000000000e+00,5.939320325851440430e-01,1.711256469726562500e+03
9.781339168548583984e-01,6.356151103973388672e-01,7.170565426349639893e-03,5.597060918807983398e-02,5.594937801361083984e-01,1.699272727966308594e+01,1.934545516967773438e+01,5.767129063606262207e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.106608152389526367e+00,1.246338009834289551e+00,1.818181830458343029e-03,0.000000000000000000e+00,5.767129063606262207e-01,1.834629394531250000e+03
9.781339168548583984e-01,8.774865269660949707e-01,1.367622911930084229e-01,7.400121539831161499e-02,7.350735068321228027e-01,1.554909133911132812e+01,1.916363716125488281e+01,6.558932065963745117e-01,5.410000000000000000e+02,5.500000000000000000e+01,5.360000000000000000e+02,5.400000000000000000e+01,1.879831314086914062e+00,1.150637626647949219e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.558932065963745117e-01,1.947743774414062500e+03
9.781339168548583984e-01,8.485038280487060547e-01,6.613526940345764160e-01,1.132658943533897400e-01,7.259147763252258301e-01,1.683818244934082031e+01,1.866101646423339844e+01,6.909040212631225586e-01,5.040000000000000000e+02,4.200000000000000000e+01,4.490000000000000000e+02,2.600000000000000000e+01,1.648092269897460938e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.909040212631225586e-01,2.063259033203125000e+03
9.781339168548583984e-01,8.435661196708679199e-01,6.805039048194885254e-01,1.246440187096595764e-01,7.449557781219482422e-01,1.744181823730468750e+01,1.926785659790039062e+01,7.179298996925354004e-01,4.870000000000000000e+02,5.200000000000000000e+01,4.010000000000000000e+02,2.600000000000000000e+01,1.576345324516296387e+00,5.500000119209289551e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.179298996925354004e-01,2.188871582031250000e+03
9.781339168548583984e-01,8.456992506980895996e-01,1.974632441997528076e-01,7.805813848972320557e-02,7.512704133987426758e-01,1.810181808471679688e+01,1.965454483032226562e+01,7.346001267433166504e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.825661182403564453e+00,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.346001267433166504e-01,2.299462646484375000e+03
9.781339168548583984e-01,8.872299790382385254e-01,2.812041938304901123e-01,8.516529202461242676e-02,7.753042578697204590e-01,1.748363685607910156e+01,1.825454521179199219e+01,7.549521923065185547e-01,5.490000000000000000e+02,5.500000000000000000e+01,5.440000000000000000e+02,5.100000000000000000e+01,1.821170330047607422e+00,1.261439085006713867e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.549521923065185547e-01,2.434944824218750000e+03
9.781339168548583984e-01,8.080275058746337891e-01,6.084101200103759766e-01,1.027513593435287476e-01,6.960754394531250000e-01,1.669818115234375000e+01,1.823728752136230469e+01,7.255138158798217773e-01,5.250000000000000000e+02,5.400000000000000000e+01,4.870000000000000000e+02,4.300000000000000000e+01,1.773144006729125977e+00,6.999999880790710449e-01,1.818181830458343029e-03,0.000000000000000000e+00,7.255138158798217773e-01,2.558039794921875000e+03
9.781339168548583984e-01,7.955306768417358398e-01,5.742951035499572754e-01,1.493043452501296997e-01,6.116073131561279297e-01,1.631636428833007812e+01,1.792523384094238281e+01,6.685605645179748535e-01,4.240000000000000000e+02,5.300000000000000000e+01,3.150000000000000000e+02,2.700000000000000000e+01,1.557565808296203613e+00,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.685605645179748535e-01,2.702862548828125000e+03
9.781339168548583984e-01,7.913925647735595703e-01,5.644702911376953125e-01,8.539099991321563721e-02,6.675246357917785645e-01,1.519636344909667969e+01,1.841071510314941406e+01,6.680426001548767090e-01,3.640000000000000000e+02,4.200000000000000000e+01,2.630000000000000000e+02,2.000000000000000000e+01,1.374975800514221191e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.680426001548767090e-01,2.834094238281250000e+03
9.781339168548583984e-01,7.679570317268371582e-01,4.596278965473175049e-01,6.602286547422409058e-02,5.888265967369079590e-01,1.613818168640136719e+01,1.856363677978515625e+01,6.284345984458923340e-01,4.610000000000000000e+02,5.300000000000000000e+01,3.730000000000000000e+02,1.800000000000000000e+01,1.390407443046569824e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.284345984458923340e-01,2.939560546875000000e+03
9.891826510429382324e-01,9.891826510429382324e-01,8.050239086151123047e-02,8.529357612133026123e-02,8.432385325431823730e-01,1.845636367797851562e+01,1.936363601684570312e+01,7.358365654945373535e-01,5.490000000000000000e+02,5.500000000000000000e+01,5.470000000000000000e+02,5.500000000000000000e+01,1.936663031578063965e+00,6.499999761581420898e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.358365654945373535e-01,3.063938964843750000e+03
