r_best,r_max,r_top,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
9.313585758209228516e-01,9.313585758209228516e-01,4.626310169696807861e-01,9.950428456068038940e-02,8.796232342720031738e-01,1.578727245330810547e+01,1.958181762695312500e+01,4.398116171360015869e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.246770143508911133e+00,1.090940117835998535e+00,1.818181830458343029e-03,0.000000000000000000e+00,4.398116171360015869e-01,1.661263885498046875e+02
9.684597849845886230e-01,9.684597849845886230e-01,6.028499007225036621e-01,1.140737086534500122e-01,9.341900944709777832e-01,1.905454635620117188e+01,1.969090843200683594e+01,6.870008707046508789e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.079689979553222656e+00,9.816168546676635742e-01,1.818181830458343029e-03,0.000000000000000000e+00,6.870008707046508789e-01,3.787913818359375000e+02
9.684597849845886230e-01,9.278440475463867188e-01,5.158913731575012207e-01,1.299606859683990479e-01,8.803154230117797852e-01,1.918363571166992188e+01,1.910909080505371094e+01,7.836581468582153320e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.044378519058227539e+00,9.269476532936096191e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.836581468582153320e-01,5.496907348632812500e+02
9.684597849845886230e-01,9.407318830490112305e-01,4.998032450675964355e-01,1.025918945670127869e-01,9.021171331405639648e-01,1.887999916076660156e+01,1.929090881347656250e+01,8.428876399993896484e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.083801984786987305e+00,9.864580035209655762e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.428876399993896484e-01,7.478357543945312500e+02
9.684597849845886230e-01,9.389315247535705566e-01,6.966080069541931152e-01,1.080639809370040894e-01,9.061461091041564941e-01,1.849272727966308594e+01,1.901818275451660156e+01,8.745169043540954590e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.019788742065429688e+00,1.038689970970153809e+00,4.363636299967765808e-02,0.000000000000000000e+00,8.745169043540954590e-01,1.039187377929687500e+03
