r_best,r_max,r_top,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
9.893485307693481445e-01,9.893485307693481445e-01,5.363425239920616150e-02,8.871420472860336304e-02,8.792035579681396484e-01,1.680909156799316406e+01,1.892727279663085938e+01,4.396017789840698242e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.290271043777465820e+00,1.329983711242675781e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.396017789840698242e-01,1.109152069091796875e+02
9.893485307693481445e-01,9.431466460227966309e-01,9.679354727268218994e-02,8.665127307176589966e-02,8.497791290283203125e-01,1.802363586425781250e+01,1.930909156799316406e+01,6.446904540061950684e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.088729858398437500e+00,1.074822545051574707e+00,1.818181830458343029e-03,0.000000000000000000e+00,6.446904540061950684e-01,2.053694915771484375e+02
9.893485307693481445e-01,9.429404735565185547e-01,8.241861313581466675e-02,8.158071339130401611e-02,8.073755502700805664e-01,1.896727180480957031e+01,1.950909042358398438e+01,7.260329723358154297e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.915821075439453125e+00,1.302194952964782715e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.260329723358154297e-01,3.118486938476562500e+02
9.893485307693481445e-01,9.634935259819030762e-01,7.211793214082717896e-02,8.489791303873062134e-02,8.479742407798767090e-01,1.717090988159179688e+01,1.925454521179199219e+01,7.870036363601684570e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.931995511054992676e+00,1.248293042182922363e+00,9.090908803045749664e-03,0.000000000000000000e+00,7.870036363601684570e-01,4.171953125000000000e+02
9.893485307693481445e-01,8.757587671279907227e-01,8.803378045558929443e-02,7.394171506166458130e-02,7.304692864418029785e-01,1.759272766113281250e+01,1.932727241516113281e+01,7.587364315986633301e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.035848617553710938e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.587364315986633301e-01,5.065497741699218750e+02
9.893485307693481445e-01,9.742431640625000000e-01,1.501517295837402344e-01,8.832440525293350220e-02,8.564655184745788574e-01,1.871454620361328125e+01,1.956363677978515625e+01,8.076009750366210938e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.007122278213500977e+00,1.020001769065856934e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.076009750366210938e-01,6.097877197265625000e+02
9.893485307693481445e-01,9.370733499526977539e-01,1.473305821418762207e-01,8.586563915014266968e-02,8.439863920211791992e-01,1.761636352539062500e+01,1.921818161010742188e+01,8.257936835289001465e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.028640747070312500e+00,8.000000119209289551e-01,1.818181830458343029e-03,0.000000000000000000e+00,8.257936835289001465e-01,7.101454467773437500e+02
9.893485307693481445e-01,9.679843783378601074e-01,2.063626348972320557e-01,9.137276560068130493e-02,8.839427232742309570e-01,1.826545524597167969e+01,1.879999923706054688e+01,8.548682332038879395e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.480000000000000000e+02,5.300000000000000000e+01,1.931602001190185547e+00,7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.548682332038879395e-01,7.924010009765625000e+02
9.893485307693481445e-01,9.531141519546508789e-01,9.042206406593322754e-01,1.096382811665534973e-01,9.451476931571960449e-01,1.800363731384277344e+01,1.872727203369140625e+01,9.000079631805419922e-01,5.400000000000000000e+02,5.200000000000000000e+01,4.810000000000000000e+02,1.300000000000000000e+01,1.813543796539306641e+00,6.499999761581420898e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.000079631805419922e-01,8.697469482421875000e+02
9.893485307693481445e-01,9.477563500404357910e-01,6.920618414878845215e-01,1.010126471519470215e-01,9.037889838218688965e-01,1.826000022888183594e+01,1.903636360168457031e+01,9.018985033035278320e-01,5.030000000000000000e+02,5.000000000000000000e+01,4.770000000000000000e+02,4.000000000000000000e+01,1.735942721366882324e+00,6.999999880790710449e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.018985033035278320e-01,9.544102783203125000e+02
