r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
0.9996586509528002,0,1,[x3**2 + x4**2 + x5**2 + x6**2 - cos(x1) - 2*cos(x2)],"add,sub,sub,sub,n2,x5,cos,x1,cos,x2,cos,x2,add,n2,x4,add,n2,x3,n2,x6",0.013584532199999054,0.013584532199999054,False
0.999638326167338,0,1,[x3**2 + x4**2 + x5**2 + x6**2 - cos(x1) - cos(x2)],"add,sub,sub,n2,x5,cos,x1,cos,x2,add,n2,x4,add,n2,x3,n2,x6",0.00467632226983833,0.00467632226983833,False
0.9996218043760311,0,1,[x3**2 + x4**2 + x5**2 + x6**2 + sin(x3) - cos(x1) - cos(x2)],"add,sub,sub,add,sin,x3,n2,x5,cos,x1,cos,x2,add,n2,x3,add,n2,x4,n2,x6",0.009814362410305932,0.009814362410305932,False
0.9996218043760311,0,1,[x3**2 + x4**2 + x5**2 + x6**2 + sin(x3) - cos(x1) - cos(x2)],"add,sub,sub,add,sin,x3,n2,x5,cos,x1,cos,x2,add,n2,x4,add,n2,x3,n2,x6",0.009814362410305932,0.009814362410305932,False
0.9996212782882354,0,1,[x3**2 + x4**2 + x5**2 + x6**2 - cos(x1) - cos(x2) + cos(x3)],"add,sub,sub,add,cos,x3,n2,x5,cos,x1,cos,x2,add,n2,x4,add,n2,x3,n2,x6",0.004651977590112025,0.004651977590112025,False
0.9996212782882354,0,1,[x3**2 + x4**2 + x5**2 + x6**2 - cos(x1) - cos(x2) + cos(x3)],"add,sub,sub,add,cos,x3,n2,x5,cos,x1,cos,x2,add,n2,x3,add,n2,x4,n2,x6",0.004651977590112025,0.004651977590112025,False
0.9996130603185067,0,1,[x3**2 + x3 + x4**2 + x5**2 + x6**2 - cos(x1) - cos(x2)],"add,sub,sub,add,x3,n2,x5,cos,x1,cos,x2,add,n2,x4,add,n2,x3,n2,x6",0.007457526047939943,0.007457526047939943,False
0.9995801806388193,0,1,[x3**2 + x4**2 + x5**2 + x6**2 + sin(x5) - cos(x1) - cos(x2)],"add,sub,sub,add,sin,x5,n2,x5,cos,x1,cos,x2,add,n2,x4,add,n2,x3,n2,x6",0.010794229195306523,0.010794229195306523,False
0.9995541197170313,0,1,[2*x3**2 + x4**2 + x5**2 + x6**2 - cos(x1) - cos(x2)],"add,sub,sub,add,n2,x3,n2,x5,cos,x1,cos,x2,add,n2,x4,add,n2,x3,n2,x6",0.017903619105138536,0.017903619105138536,False
0.9994338694256036,0,1,[x3**2 + x4**2 + x5**2 + x5 + x6**2 - cos(x1) - cos(x2)],"add,sub,sub,add,x5,n2,x5,cos,x1,cos,x2,add,n2,x4,add,n2,x3,n2,x6",0.007772915143543224,0.007772915143543224,False
0.9992326198140883,0,1,[x3**2 + x4**2 + x5**2 + x6**2 + sin(x1) - cos(x2)],"add,sub,add,add,n2,x3,n2,x5,sin,x1,cos,x2,add,n2,x6,n2,x4",0.10946580146238523,0.10946580146238523,False
0.9992326198140883,0,1,[x3**2 + x4**2 + x5**2 + x6**2 + sin(x1) - cos(x2)],"add,sub,add,n2,x5,sin,x1,cos,x2,add,n2,x4,add,n2,x3,n2,x6",0.10946580146238523,0.10946580146238523,False
0.999220929223319,0,1,[x3**2 + x4**2 + x5**2 + x6**2 - sin(x1) - 2*cos(x2)],"add,sub,sub,sub,add,n2,x3,n2,x5,sin,x1,cos,x2,cos,x2,add,n2,x6,n2,x4",0.02851977748289206,0.02851977748289206,False
0.9991794506522865,0,1,[x4**2 + x5**2 + x6**2 + sin(x3)**2 - cos(x1) - cos(x2)],"add,sub,sub,n2,x5,cos,x1,cos,x2,add,n2,x4,add,n2,sin,x3,n2,x6",0.012259393430498602,0.012259393430498602,False
0.9991632776568686,0,1,[x4**2 + x5**2 + x6**2 + sin(x3) - cos(x1) - cos(x2)],"add,sub,sub,add,sin,x3,n2,x5,cos,x1,cos,x2,add,n2,x4,n2,x6",0.015038249644050443,0.015038249644050443,False
0.9991632776568686,0,1,[x4**2 + x5**2 + x6**2 + sin(x3) - cos(x1) - cos(x2)],"add,sub,sub,n2,x5,cos,x1,cos,x2,add,n2,x4,add,sin,x3,n2,x6",0.015038249644050442,0.015038249644050442,False
0.9990854554158939,0,1,[x3**2 + x4**2 + x5**2 + x6**2 - sin(x1) - cos(x2)],"add,sub,sub,add,n2,x3,n2,x5,sin,x1,cos,x2,add,n2,x6,n2,x4",0.04300984889193168,0.04300984889193168,False
0.9990854554158939,0,1,[x3**2 + x4**2 + x5**2 + x6**2 - sin(x1) - cos(x2)],"add,sub,sub,n2,x5,sin,x1,cos,x2,add,n2,x3,add,n2,x4,n2,x6",0.04300984889193168,0.04300984889193168,False
0.9990854554158939,0,1,[x3**2 + x4**2 + x5**2 + x6**2 - sin(x1) - cos(x2)],"add,sub,sub,n2,x5,sin,x1,cos,x2,add,n2,x4,add,n2,x3,n2,x6",0.04300984889193168,0.04300984889193168,False
0.999032218239281,0,1,[x3**2 + x4**4 + x5**2 + x6**2 - cos(x1) - cos(x2)],"add,sub,sub,n2,x5,cos,x1,cos,x2,add,n2,n2,x4,add,n2,x3,n2,x6",0.027323671179247038,0.027323671179247038,False
0.9989929394266935,0,1,[x3**2 + x4**2 + x5**2 + x6**2 - sin(x1) - cos(x2) + cos(x3)],"add,sub,sub,add,cos,x3,n2,x5,sin,x1,cos,x2,add,n2,x4,add,n2,x3,n2,x6",0.043193210880215056,0.043193210880215056,False
0.9989629407839472,0,1,[x3**2 + x4**2 + x5**2 + x6**2 - sin(x1) - cos(x2) + cos(x5)],"add,sub,sub,add,cos,x5,n2,x5,sin,x1,cos,x2,add,n2,x4,add,n2,x3,n2,x6",0.04297736468043482,0.04297736468043482,False
0.9989488077687212,0,1,[x3**2 + x4**2 + x5**2 + x6**2 + sin(x1) + sin(x3) - cos(x2)],"add,sub,add,add,sin,x3,n2,x5,sin,x1,cos,x2,add,n2,x3,add,n2,x4,n2,x6",0.11570189031792238,0.11570189031792238,False
0.9988666649046044,0,1,[x3**2 + x4**2 + x5**2 + x6**2 - sin(x1) + sin(x3) - cos(x2)],"add,sub,sub,add,sin,x3,n2,x5,sin,x1,cos,x2,add,n2,x3,add,n2,x4,n2,x6",0.043575417997962454,0.043575417997962454,False
0.9988666649046044,0,1,[x3**2 + x4**2 + x5**2 + x6**2 - sin(x1) + sin(x3) - cos(x2)],"add,sub,sub,add,sin,x3,n2,x5,sin,x1,cos,x2,add,n2,x4,add,n2,x3,n2,x6",0.043575417997962454,0.043575417997962454,False
0.9988661858554025,0,1,[x3**2 + x4**2 + x5**2 + x6**2 + sin(x1) - cos(x1) - cos(x2)],"add,sub,sub,add,sin,x1,n2,x5,cos,x1,cos,x2,add,n2,x3,add,n2,x4,n2,x6",0.10748677004485555,0.10748677004485555,False
0.9988661858554025,0,1,[x3**2 + x4**2 + x5**2 + x6**2 + sin(x1) - cos(x1) - cos(x2)],"add,sub,sub,add,sin,x1,n2,x5,cos,x1,cos,x2,add,n2,x4,add,n2,x3,n2,x6",0.10748677004485555,0.10748677004485555,False
0.9988191413376579,0,1,[x3**2 + x3 + x4**2 + x5**2 + x6**2 + sin(x1) - cos(x2)],"add,sub,add,add,x3,n2,x5,sin,x1,cos,x2,add,n2,x3,add,n2,x4,n2,x6",0.11192353227073731,0.11192353227073731,False
0.9988191413376579,0,1,[x3**2 + x3 + x4**2 + x5**2 + x6**2 + sin(x1) - cos(x2)],"add,sub,add,add,x3,n2,x5,sin,x1,cos,x2,add,n2,x4,add,n2,x3,n2,x6",0.11192353227073731,0.11192353227073731,False
0.9987808334074624,0,1,[x3**2 - x3 + x4**2 + x5**2 + x6**2 - sin(x1) - cos(x2)],"add,sub,sub,add,n2,x3,n2,x5,sin,x1,cos,x2,add,sub,n2,x6,x3,n2,x4",0.04867073873879615,0.04867073873879615,False
0.9987725104394554,0,1,[x3**2 + x3 + x4**2 + x5**2 + x6**2 - sin(x1) - cos(x2)],"add,sub,sub,add,x3,n2,x5,sin,x1,cos,x2,add,n2,x4,add,n2,x3,n2,x6",0.04217256485791978,0.04217256485791978,False
0.9987725104394554,0,1,[x3**2 + x3 + x4**2 + x5**2 + x6**2 - sin(x1) - cos(x2)],"add,sub,sub,add,x3,n2,x5,sin,x1,cos,x2,add,n2,x3,add,n2,x4,n2,x6",0.04217256485791978,0.04217256485791978,False
0.9987725104394554,0,1,[x3**2 + x3 + x4**2 + x5**2 + x6**2 - sin(x1) - cos(x2)],"add,sub,sub,add,n2,x3,n2,x5,sin,x1,cos,x2,add,n2,x4,add,x3,n2,x6",0.04217256485791978,0.04217256485791978,False
0.9987725104394554,0,1,[x3**2 + x3 + x4**2 + x5**2 + x6**2 - sin(x1) - cos(x2)],"add,sub,sub,n2,x5,sin,x1,sub,cos,x2,x3,add,n2,x4,add,n2,x3,n2,x6",0.04217256485791978,0.04217256485791978,False
0.998722559856909,0,1,[x3**2 + x4**2 + x5**2 + x6**2 - sin(x1) + sin(x5) - cos(x2)],"add,sub,sub,add,sin,x5,n2,x5,sin,x1,cos,x2,add,n2,x3,add,n2,x4,n2,x6",0.04403397976340042,0.04403397976340042,False
0.998722559856909,0,1,[x3**2 + x4**2 + x5**2 + x6**2 - sin(x1) + sin(x5) - cos(x2)],"add,sub,sub,add,sin,x5,n2,x5,sin,x1,cos,x2,add,n2,x4,add,n2,x3,n2,x6",0.04403397976340042,0.04403397976340042,False
0.9987181317465227,0,1,[2*x3**2 + x4**2 + x5**2 + x6**2 - sin(x1) - cos(x2)],"add,sub,sub,n2,x5,sin,x1,cos,x2,add,n2,x3,add,n2,x4,add,n2,x3,n2,x6",0.055682743339672304,0.055682743339672304,False
0.9987181317465227,0,1,[2*x3**2 + x4**2 + x5**2 + x6**2 - sin(x1) - cos(x2)],"add,sub,sub,add,n2,x3,n2,x5,sin,x1,cos,x2,add,n2,x4,add,n2,x3,n2,x6",0.055682743339672304,0.055682743339672304,False
0.9987181317465227,0,1,[2*x3**2 + x4**2 + x5**2 + x6**2 - sin(x1) - cos(x2)],"add,sub,sub,add,n2,x3,n2,x5,sin,x1,cos,x2,add,n2,x3,add,n2,x4,n2,x6",0.055682743339672304,0.055682743339672304,False
0.998562523049247,0,1,[x3**2 + x4**2 + x5**2 + x6**2 + sin(x1)**2 - cos(x2)],"add,sub,add,n2,x5,n2,sin,x1,cos,x2,add,n2,x4,add,n2,x3,n2,x6",0.012715144455240175,0.012715144455240175,False
