r_best,r_max,r_top,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
9.959421753883361816e-01,9.923875331878662109e-01,1.855592429637908936e-01,9.211570769548416138e-02,9.181149005889892578e-01,2.361818122863769531e+01,2.439999961853027344e+01,9.296011328697204590e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.058967113494873047e+00,9.707112908363342285e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.296011328697204590e-01,5.315097656250000000e+03
9.959421753883361816e-01,9.766445159912109375e-01,3.466829657554626465e-01,9.382908046245574951e-02,9.280468821525573730e-01,2.438363647460937500e+01,2.470909118652343750e+01,9.288240075111389160e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.009899616241455078e+00,8.814948201179504395e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.288240075111389160e-01,5.717472167968750000e+03
9.959421753883361816e-01,9.926143288612365723e-01,4.228764772415161133e-01,9.036216139793395996e-02,9.002855420112609863e-01,2.268545532226562500e+01,2.376363563537597656e+01,9.145547747611999512e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.069588184356689453e+00,5.600000023841857910e-01,5.454545374959707260e-03,0.000000000000000000e+00,9.145547747611999512e-01,6.307103027343750000e+03
9.959421753883361816e-01,9.918828606605529785e-01,1.861362308263778687e-01,8.958037197589874268e-02,8.899855613708496094e-01,2.387272644042968750e+01,2.463636398315429688e+01,9.022701382637023926e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.061153888702392578e+00,1.096427202224731445e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.022701382637023926e-01,6.684906250000000000e+03
9.959421753883361816e-01,9.956077337265014648e-01,6.851637363433837891e-02,9.154240787029266357e-02,9.134174585342407227e-01,2.331636428833007812e+01,2.390909004211425781e+01,9.078438282012939453e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.107460021972656250e+00,1.076135873794555664e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.078438282012939453e-01,7.045123046875000000e+03
9.959421753883361816e-01,9.306482076644897461e-01,0.000000000000000000e+00,7.045669108629226685e-02,7.045669108629226685e-02,2.049636268615722656e+01,2.049636268615722656e+01,4.891502559185028076e-01,5.500000000000000000e+02,5.500000000000000000e+02,5.500000000000000000e+02,5.500000000000000000e+02,2.209795713424682617e+00,2.209795713424682617e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.891502559185028076e-01,7.436033203125000000e+03
9.983480572700500488e-01,9.983480572700500488e-01,4.890671372413635254e-01,1.000073179602622986e-01,9.664191603660583496e-01,2.232909011840820312e+01,2.461818122863769531e+01,7.277846932411193848e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.122767686843872070e+00,1.004163384437561035e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.277846932411193848e-01,7.858029296875000000e+03
9.983480572700500488e-01,9.286766648292541504e-01,4.894336462020874023e-01,8.462519943714141846e-02,8.046176433563232422e-01,2.257454490661621094e+01,2.470909118652343750e+01,7.662011981010437012e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.045761108398437500e+00,9.640966653823852539e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.662011981010437012e-01,8.318446289062500000e+03
9.983480572700500488e-01,9.954423308372497559e-01,0.000000000000000000e+00,8.766935765743255615e-02,8.766935765743255615e-02,1.921454620361328125e+01,1.921454620361328125e+01,4.269352555274963379e-01,5.500000000000000000e+02,5.500000000000000000e+02,5.500000000000000000e+02,5.500000000000000000e+02,2.038484334945678711e+00,2.038484334945678711e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.269352555274963379e-01,8.655520507812500000e+03
9.983480572700500488e-01,9.974397420883178711e-01,9.639438986778259277e-02,9.270963817834854126e-02,9.264869689941406250e-01,2.372363662719726562e+01,2.450909042358398438e+01,6.767111420631408691e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.967025756835937500e+00,6.874290704727172852e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.767111420631408691e-01,9.382706054687500000e+03
9.983480572700500488e-01,9.961561560630798340e-01,0.000000000000000000e+00,8.856460452079772949e-02,8.856460452079772949e-02,2.329272651672363281e+01,2.329272651672363281e+01,3.826378583908081055e-01,5.500000000000000000e+02,5.500000000000000000e+02,5.500000000000000000e+02,5.500000000000000000e+02,1.903493642807006836e+00,1.903493642807006836e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.826378583908081055e-01,1.010182421875000000e+04
9.983480572700500488e-01,9.899578690528869629e-01,0.000000000000000000e+00,9.004335850477218628e-02,9.004335850477218628e-02,2.265636444091796875e+01,2.265636444091796875e+01,2.363406121730804443e-01,5.500000000000000000e+02,5.500000000000000000e+02,5.500000000000000000e+02,5.500000000000000000e+02,1.947510361671447754e+00,1.947510361671447754e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.363406121730804443e-01,1.047560644531250000e+04
9.983480572700500488e-01,9.980823993682861328e-01,0.000000000000000000e+00,9.035708010196685791e-02,9.035708010196685791e-02,2.168727302551269531e+01,2.168727302551269531e+01,1.633488386869430542e-01,5.500000000000000000e+02,5.500000000000000000e+02,5.500000000000000000e+02,5.500000000000000000e+02,2.048213481903076172e+00,2.048213481903076172e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.633488386869430542e-01,1.136394824218750000e+04
9.983480572700500488e-01,9.963460564613342285e-01,0.000000000000000000e+00,8.833479136228561401e-02,8.833479136228561401e-02,2.249454498291015625e+01,2.249454498291015625e+01,1.258418262004852295e-01,5.500000000000000000e+02,5.500000000000000000e+02,5.500000000000000000e+02,5.500000000000000000e+02,2.044228076934814453e+00,2.044228076934814453e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.258418262004852295e-01,1.207275683593750000e+04
9.983480572700500488e-01,9.951916337013244629e-01,1.237625926733016968e-01,9.486852586269378662e-02,9.464390277862548828e-01,2.431272697448730469e+01,2.430909156799316406e+01,5.361404418945312500e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.865216851234436035e+00,1.100567817687988281e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.361404418945312500e-01,1.258811621093750000e+04
9.983480572700500488e-01,9.709600806236267090e-01,3.025647699832916260e-01,8.306650072336196899e-02,8.195364475250244141e-01,2.327636337280273438e+01,2.479999923706054688e+01,6.778384447097778320e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.952970743179321289e+00,8.427519202232360840e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.778384447097778320e-01,1.302453320312500000e+04
