r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
0.989385293012386,0,1,[x3**2 + (x1*sin(x3)**2 - x2)**2],"add,n2,x3,n2,sub,mul,x1,n2,sin,x3,x2",0.0016577552388483156,0.0016577552388483156,False
0.989385293012386,0,1,[x3**2 + (x1*sin(x3)**2 - x2)**2],"add,mul,x3,x3,n2,sub,mul,x1,n2,sin,x3,x2",0.0016577552388483156,0.0016577552388483156,False
0.985650519771083,0,1,[x3**2 + (x1*sin(x3)**2 - x2)**2],"add,n2,x3,n2,sub,mul,x1,n2,sin,x3,x2",0.0028186587990827834,0.0028186587990827834,False
0.985650519771083,0,1,[x3**2 + (x1*sin(x3)**2 - x2)**2],"add,mul,x3,x3,n2,sub,mul,x1,n2,sin,x3,x2",0.0028186587990827834,0.0028186587990827834,False
0.9854778653909946,0,1,[x2**2 + (x1*x2**2 - x3)**2],"add,n2,x2,n2,sub,mul,x1,n2,x2,x3",0.0019028138094070166,0.0019028138094070166,False
0.9850029817199065,0,1,[x2**2 + x3**2 + sin(x1 + x2)**2],"add,n2,x2,add,n2,sin,add,x1,x2,n2,x3",0.0,0.0,True
0.9850029817199065,0,1,[x2**2 + x3**2 + sin(x1 + x2)**2],"add,n2,x3,add,n2,sin,add,x2,x1,n2,x2",0.0,0.0,True
0.9850029817199065,0,1,[x2**2 + x3**2 + sin(x1 + x2)**2],"add,n2,x3,add,n2,sin,add,x1,x2,n2,x2",0.0,0.0,True
0.9850029817199065,0,1,[x2**2 + x3**2 + sin(x1 + x2)**2],"add,n2,x2,add,n2,sin,add,x2,x1,n2,x3",0.0,0.0,True
0.9849711138086,0,1,[x2**2 + sin(x3)**2 + sin(x1 + x2)**2],"add,n2,sin,x3,add,n2,sin,add,x2,x1,n2,x2",0.0,0.0,True
0.9848099902170174,0,1,[x2**2 + (x1*x2**2 - x3)**2],"add,n2,x2,n2,sub,mul,x1,n2,x2,x3",0.003333559001178972,0.003333559001178972,False
0.9830576909868599,0,1,[x2**2 + 4*x3**2 + sin(x1)**2],"add,n2,add,x3,x3,add,n2,sin,x1,n2,x2",0.0,0.0,True
0.9830163080919353,0,1,[x2**2 + x3**2 + sin(x1 + x2)**2],"add,n2,x3,add,n2,sin,add,x1,x2,n2,x2",0.0,0.0,True
0.9830163080919353,0,1,[x2**2 + x3**2 + sin(x1 + x2)**2],"add,n2,x3,add,n2,sin,add,x2,x1,n2,x2",0.0,0.0,True
0.9830163080919353,0,1,[x2**2 + x3**2 + sin(x1 + x2)**2],"add,n2,x2,add,n2,sin,add,x1,x2,n2,x3",0.0,0.0,True
