r_best,r_max,r_top,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
9.856505393981933594e-01,9.856505393981933594e-01,6.271051168441772461e-01,2.345741242170333862e-01,9.341490864753723145e-01,1.132545471191406250e+01,1.136363601684570312e+01,4.670745432376861572e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.853176236152648926e+00,1.275972008705139160e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.670745432376861572e-01,9.716480255126953125e+01
9.856505393981933594e-01,9.660823941230773926e-01,7.621790170669555664e-01,1.736128628253936768e-01,9.340151548385620117e-01,1.038181781768798828e+01,1.141818141937255859e+01,7.005448341369628906e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.480000000000000000e+02,5.500000000000000000e+01,1.815994977951049805e+00,1.107036828994750977e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.005448341369628906e-01,1.748961181640625000e+02
9.856505393981933594e-01,9.850029945373535156e-01,8.004373311996459961e-01,2.118351906538009644e-01,9.669485688209533691e-01,1.167090892791748047e+01,1.130909061431884766e+01,8.337467312812805176e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.490000000000000000e+02,5.400000000000000000e+01,1.611946344375610352e+00,1.173621177673339844e+00,3.636363660916686058e-03,0.000000000000000000e+00,8.337467312812805176e-01,2.258464599609375000e+03
