r_best,r_max,r_top,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
9.424231052398681641e-01,9.424231052398681641e-01,4.145758748054504395e-01,9.556552022695541382e-02,8.944958448410034180e-01,1.756545448303222656e+01,1.852727317810058594e+01,4.472479224205017090e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.191890239715576172e+00,1.118329405784606934e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.472479224205017090e-01,1.227659301757812500e+02
9.695708751678466797e-01,9.695708751678466797e-01,8.076649904251098633e-01,1.056477576494216919e-01,9.281787276268005371e-01,1.760000038146972656e+01,1.852727317810058594e+01,6.877133250236511230e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.089986562728881836e+00,9.784740805625915527e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.877133250236511230e-01,2.792800903320312500e+02
9.889760613441467285e-01,9.889760613441467285e-01,9.053673148155212402e-01,1.499795466661453247e-01,9.584650993347167969e-01,1.781272697448730469e+01,1.858181762695312500e+01,8.230891823768615723e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.026968479156494141e+00,5.789473652839660645e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.230891823768615723e-01,4.403952026367187500e+02
9.939138889312744141e-01,9.939138889312744141e-01,8.398689031600952148e-01,1.122990623116493225e-01,9.538141489028930664e-01,1.818363571166992188e+01,1.883636283874511719e+01,8.884516954421997070e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.979592680931091309e+00,1.005385041236877441e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.884516954421997070e-01,5.604556884765625000e+02
9.976087212562561035e-01,9.976087212562561035e-01,8.658996820449829102e-01,1.227161437273025513e-01,9.815061092376708984e-01,1.668545532226562500e+01,1.830909156799316406e+01,9.349789023399353027e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.064276933670043945e+00,9.837065339088439941e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.349789023399353027e-01,7.259772338867187500e+02
9.976087212562561035e-01,9.685664772987365723e-01,8.950278759002685547e-01,1.140791326761245728e-01,9.442349672317504883e-01,1.783454513549804688e+01,1.865454483032226562e+01,9.396069049835205078e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.739111900329589844e+00,5.263158082962036133e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.396069049835205078e-01,8.283342895507812500e+02
9.980677962303161621e-01,9.980677962303161621e-01,9.229648113250732422e-01,1.644847989082336426e-01,9.880965352058410645e-01,1.860909080505371094e+01,1.869090843200683594e+01,9.638516902923583984e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.671415925025939941e+00,6.315789222717285156e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.638516902923583984e-01,9.931294555664062500e+02
9.980677962303161621e-01,9.946591854095458984e-01,9.029356241226196289e-01,1.228068172931671143e-01,9.795174002647399902e-01,1.862545394897460938e+01,1.863636398315429688e+01,9.716845750808715820e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.687699794769287109e+00,3.684210479259490967e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.716845750808715820e-01,1.148151367187500000e+03
9.980677962303161621e-01,9.925205707550048828e-01,8.647974133491516113e-01,1.107201278209686279e-01,9.765275120735168457e-01,1.743636322021484375e+01,1.854545402526855469e+01,9.741060137748718262e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.835901021957397461e+00,9.777216911315917969e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.741060137748718262e-01,1.268634277343750000e+03
9.980677962303161621e-01,9.657179117202758789e-01,8.443657755851745605e-01,1.315861195325851440e-01,9.439383745193481445e-01,1.814181900024414062e+01,1.861818122863769531e+01,9.590222239494323730e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.739312529563903809e+00,5.263158082962036133e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.590222239494323730e-01,1.444404174804687500e+03
