r_best,r_max,r_top,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
9.854837059974670410e-01,9.854837059974670410e-01,0.000000000000000000e+00,8.853600919246673584e-02,8.853600919246673584e-02,1.711090850830078125e+01,1.711090850830078125e+01,4.426800459623336792e-02,5.500000000000000000e+02,5.500000000000000000e+02,5.500000000000000000e+02,5.500000000000000000e+02,2.359863042831420898e+00,2.359863042831420898e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.426800459623336792e-02,3.151614685058593750e+02
9.983738660812377930e-01,9.983738660812377930e-01,1.635757833719253540e-01,9.350770711898803711e-02,9.348710775375366211e-01,2.305272674560546875e+01,2.463636398315429688e+01,4.895695447921752930e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.174889087677001953e+00,1.051293373107910156e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.895695447921752930e-01,5.981527709960937500e+02
9.983738660812377930e-01,9.949967861175537109e-01,2.779639363288879395e-01,9.125562012195587158e-02,9.017723798751831055e-01,2.252545547485351562e+01,2.445454597473144531e+01,6.956709623336791992e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.173480987548828125e+00,1.106891155242919922e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.956709623336791992e-01,1.063618774414062500e+03
9.983738660812377930e-01,9.954292774200439453e-01,4.170981049537658691e-01,9.649092704057693481e-02,9.523413181304931641e-01,2.378545379638671875e+01,2.427272796630859375e+01,8.240061402320861816e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.084270715713500977e+00,9.566174149513244629e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.240061402320861816e-01,1.392807250976562500e+03
9.983738660812377930e-01,8.892010450363159180e-01,1.676822304725646973e-01,7.168329507112503052e-02,7.159928679466247559e-01,2.178000068664550781e+01,2.445454597473144531e+01,7.699995040893554688e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.187494039535522461e+00,9.929529428482055664e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.699995040893554688e-01,1.734653320312500000e+03
9.983738660812377930e-01,9.948207139968872070e-01,6.233354099094867706e-03,9.152545779943466187e-02,9.151473641395568848e-01,2.337999916076660156e+01,2.292727279663085938e+01,8.425734639167785645e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.055658340454101562e+00,1.153990030288696289e+00,3.636363660916686058e-03,0.000000000000000000e+00,8.425734639167785645e-01,2.132136718750000000e+03
9.983738660812377930e-01,9.952461719512939453e-01,4.558314085006713867e-01,9.508034586906433105e-02,9.367416501045227051e-01,2.320363616943359375e+01,2.447272682189941406e+01,8.896575570106506348e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.101089477539062500e+00,1.214431643486022949e+00,1.818181830458343029e-03,0.000000000000000000e+00,8.896575570106506348e-01,2.453723632812500000e+03
9.983738660812377930e-01,9.896781444549560547e-01,5.523464083671569824e-01,9.893412888050079346e-02,9.417605400085449219e-01,2.341636276245117188e+01,2.461818122863769531e+01,9.157090187072753906e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.025849103927612305e+00,7.898211479187011719e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.157090187072753906e-01,2.729028076171875000e+03
9.989558458328247070e-01,9.989558458328247070e-01,7.607876658439636230e-01,1.074828058481216431e-01,9.724647402763366699e-01,2.354363632202148438e+01,2.434545516967773438e+01,9.440869092941284180e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.007322072982788086e+00,5.600000023841857910e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.440869092941284180e-01,3.170514648437500000e+03
9.989558458328247070e-01,9.137805700302124023e-01,4.404173493385314941e-01,6.560776382684707642e-02,6.295910477638244629e-01,2.480909156799316406e+01,2.449090957641601562e+01,7.868390083312988281e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.845780611038208008e+00,9.251420497894287109e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.868390083312988281e-01,3.758792724609375000e+03
