r_best,r_max,r_top,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
9.586195349693298340e-01,9.586195349693298340e-01,0.000000000000000000e+00,7.962606102228164673e-02,7.962606102228164673e-02,1.731636428833007812e+01,1.731636428833007812e+01,3.981303051114082336e-02,5.500000000000000000e+02,5.500000000000000000e+02,5.500000000000000000e+02,5.500000000000000000e+02,2.305097579956054688e+00,2.305097579956054688e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.981303051114082336e-02,2.797520141601562500e+02
9.757091999053955078e-01,9.757091999053955078e-01,1.156317144632339478e-01,9.071283787488937378e-02,9.065360426902770996e-01,2.137999916076660156e+01,2.430909156799316406e+01,4.731745421886444092e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.206491231918334961e+00,1.044362783432006836e+00,1.818181830458343029e-03,0.000000000000000000e+00,4.731745421886444092e-01,6.449214477539062500e+02
9.757091999053955078e-01,9.717149138450622559e-01,0.000000000000000000e+00,8.850521594285964966e-02,8.850521594285964966e-02,2.243454551696777344e+01,2.243454551696777344e+01,2.808398902416229248e-01,5.500000000000000000e+02,5.500000000000000000e+02,5.500000000000000000e+02,5.500000000000000000e+02,2.060771465301513672e+00,2.060771465301513672e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.808398902416229248e-01,1.063465698242187500e+03
9.890630841255187988e-01,9.890630841255187988e-01,0.000000000000000000e+00,9.146944433450698853e-02,9.146944433450698853e-02,2.339818191528320312e+01,2.339818191528320312e+01,1.861546635627746582e-01,5.500000000000000000e+02,5.500000000000000000e+02,5.500000000000000000e+02,5.500000000000000000e+02,2.038940429687500000e+00,2.038940429687500000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.861546635627746582e-01,1.439577636718750000e+03
9.890630841255187988e-01,9.718409180641174316e-01,8.572325110435485840e-01,1.027592048048973083e-01,9.507669210433959961e-01,2.221636390686035156e+01,2.463636398315429688e+01,5.684607625007629395e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.025182008743286133e+00,2.000000029802322388e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.684607625007629395e-01,1.767834716796875000e+03
9.952878952026367188e-01,9.952878952026367188e-01,7.891085147857666016e-01,1.147955432534217834e-01,9.772734642028808594e-01,2.376181793212890625e+01,2.410909080505371094e+01,7.728671431541442871e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.847004294395446777e+00,5.600000023841857910e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.728671431541442871e-01,2.137491699218750000e+03
9.952878952026367188e-01,9.856597185134887695e-01,7.873527407646179199e-01,1.003863736987113953e-01,9.441844224929809570e-01,2.297272682189941406e+01,2.454545402526855469e+01,8.585258126258850098e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.811935782432556152e+00,4.399999976158142090e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.585258126258850098e-01,2.426304199218750000e+03
9.952878952026367188e-01,9.805030822753906250e-01,8.931806683540344238e-01,1.209334731101989746e-01,9.551379084587097168e-01,2.215818214416503906e+01,2.430909156799316406e+01,9.068318605422973633e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.674954771995544434e+00,4.399999976158142090e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.068318605422973633e-01,2.739270263671875000e+03
9.952878952026367188e-01,9.926318526268005371e-01,9.113960862159729004e-01,1.165332645177841187e-01,9.823161959648132324e-01,2.079090881347656250e+01,2.425454521179199219e+01,9.445739984512329102e-01,5.480000000000000000e+02,5.500000000000000000e+01,5.460000000000000000e+02,5.500000000000000000e+01,1.727837681770324707e+00,5.199999809265136719e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.445739984512329102e-01,3.137837158203125000e+03
9.952878952026367188e-01,9.921467304229736328e-01,8.018777370452880859e-01,1.174051836133003235e-01,9.676352739334106445e-01,2.350727272033691406e+01,2.439999961853027344e+01,9.561046361923217773e-01,5.490000000000000000e+02,5.500000000000000000e+01,5.480000000000000000e+02,5.500000000000000000e+01,1.595392346382141113e+00,3.600000143051147461e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.561046361923217773e-01,3.462089355468750000e+03
9.952878952026367188e-01,9.847253561019897461e-01,0.000000000000000000e+00,7.524597644805908203e-02,7.524597644805908203e-02,2.223818206787109375e+01,2.223818206787109375e+01,5.156753063201904297e-01,5.500000000000000000e+02,5.500000000000000000e+02,5.500000000000000000e+02,5.500000000000000000e+02,1.914838314056396484e+00,1.914838314056396484e+00,1.818181830458343029e-03,1.818181830458343029e-03,5.156753063201904297e-01,3.809739746093750000e+03
9.952878952026367188e-01,9.937469959259033203e-01,6.342899799346923828e-01,9.712637960910797119e-02,9.509996771812438965e-01,2.417454528808593750e+01,2.479999923706054688e+01,7.333375215530395508e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.818663835525512695e+00,2.000000029802322388e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.333375215530395508e-01,4.137579101562500000e+03
9.952878952026367188e-01,9.788388609886169434e-01,7.659089565277099609e-01,1.112762987613677979e-01,9.525771141052246094e-01,2.470727348327636719e+01,2.449090957641601562e+01,8.429573178291320801e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.754131197929382324e+00,8.507676124572753906e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.429573178291320801e-01,4.500412109375000000e+03
