r_best,r_max,r_top,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
9.286188483238220215e-01,9.286188483238220215e-01,0.000000000000000000e+00,6.331667304039001465e-02,6.331667304039001465e-02,2.413090896606445312e+01,2.413090896606445312e+01,3.165833652019500732e-02,5.500000000000000000e+02,5.500000000000000000e+02,5.500000000000000000e+02,5.500000000000000000e+02,2.370241641998291016e+00,2.370241641998291016e+00,2.909090928733348846e-02,2.909090928733348846e-02,3.165833652019500732e-02,7.266016235351562500e+02
9.286188483238220215e-01,7.621806859970092773e-01,1.143679779888274613e-34,5.502807348966598511e-02,5.502806901931762695e-01,2.564363670349121094e+01,2.787272644042968750e+01,2.909695208072662354e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.344305515289306641e+00,1.291755914688110352e+00,1.818181760609149933e-02,0.000000000000000000e+00,2.909695208072662354e-01,1.400429809570312500e+03
9.286188483238220215e-01,7.887382507324218750e-01,0.000000000000000000e+00,6.150823459029197693e-02,6.150823459029197693e-02,2.641636276245117188e+01,2.641636276245117188e+01,1.762388795614242554e-01,5.500000000000000000e+02,5.500000000000000000e+02,5.500000000000000000e+02,5.500000000000000000e+02,2.341660976409912109e+00,2.341660976409912109e+00,3.636363660916686058e-03,3.636363660916686058e-03,1.762388795614242554e-01,2.238387207031250000e+03
9.286188483238220215e-01,9.108029007911682129e-01,2.389944531023502350e-02,6.593818217515945435e-02,6.587504148483276367e-01,2.711454582214355469e+01,2.690909004211425781e+01,4.174946546554565430e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.282456398010253906e+00,1.221164822578430176e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.174946546554565430e-01,3.064242187500000000e+03
9.286188483238220215e-01,8.385478854179382324e-01,1.918627321720123291e-01,6.857797503471374512e-02,6.803762316703796387e-01,2.769272804260253906e+01,2.598181724548339844e+01,5.489354133605957031e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.177673339843750000e+00,6.551724076271057129e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.489354133605957031e-01,3.889881103515625000e+03
9.286188483238220215e-01,6.089571714401245117e-01,1.406205892562866211e-01,4.349347203969955444e-02,4.321326613426208496e-01,2.637090873718261719e+01,2.698181724548339844e+01,4.905340671539306641e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.222355365753173828e+00,5.172413587570190430e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.905340671539306641e-01,4.670406738281250000e+03
9.286188483238220215e-01,8.968172073364257812e-01,1.940796077251434326e-01,6.712316721677780151e-02,6.610194444656372070e-01,2.595818138122558594e+01,2.792727279663085938e+01,5.757767558097839355e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.235237121582031250e+00,1.136510491371154785e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.757767558097839355e-01,5.422731445312500000e+03
9.286188483238220215e-01,7.021135091781616211e-01,7.753369212150573730e-02,5.022370070219039917e-02,5.002372264862060547e-01,2.574909019470214844e+01,2.796363639831542969e+01,5.380069613456726074e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.211053848266601562e+00,1.041054129600524902e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.380069613456726074e-01,6.168749511718750000e+03
9.468566775321960449e-01,9.468566775321960449e-01,4.472813904285430908e-01,7.381515204906463623e-02,6.221915483474731445e-01,2.577818107604980469e+01,2.635714340209960938e+01,5.800992846488952637e-01,5.500000000000000000e+02,5.600000000000000000e+01,5.490000000000000000e+02,5.500000000000000000e+01,2.069858312606811523e+00,1.124420642852783203e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.800992846488952637e-01,6.953813964843750000e+03
9.468566775321960449e-01,8.753866553306579590e-01,5.062988606141516357e-08,6.600099056959152222e-02,6.600098609924316406e-01,2.527454566955566406e+01,2.820000076293945312e+01,6.200546026229858398e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.266420125961303711e+00,1.157004594802856445e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.200546026229858398e-01,7.514274414062500000e+03
