r_best,r_max,r_top,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
7.735884785652160645e-01,7.735884785652160645e-01,3.888660073280334473e-01,8.865842223167419434e-02,6.756572127342224121e-01,1.395636367797851562e+01,1.338181781768798828e+01,3.378286063671112061e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.674767136573791504e+00,8.957572579383850098e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.378286063671112061e-01,1.118830032348632812e+02
8.641651272773742676e-01,8.641651272773742676e-01,5.225501060485839844e-01,1.725171655416488647e-01,8.235186338424682617e-01,1.307999992370605469e+01,1.338181781768798828e+01,5.806736350059509277e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.594925165176391602e+00,1.064824938774108887e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.806736350059509277e-01,2.086570129394531250e+02
9.665610194206237793e-01,9.665610194206237793e-01,5.107138156890869141e-01,1.759120821952819824e-01,8.751682639122009277e-01,1.294727230072021484e+01,1.347272682189941406e+01,7.279209494590759277e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.490000000000000000e+02,5.500000000000000000e+01,1.504250645637512207e+00,1.144344449043273926e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.279209494590759277e-01,6.943765258789062500e+02
