r_best,r_max,r_top,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
8.494770526885986328e-01,8.494770526885986328e-01,3.918254375457763672e-02,7.250652462244033813e-02,7.206477522850036621e-01,1.572545433044433594e+01,1.861818122863769531e+01,3.603238761425018311e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.237068653106689453e+00,9.053645730018615723e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.603238761425018311e-01,1.004679260253906250e+02
9.315266609191894531e-01,9.315266609191894531e-01,1.302249729633331299e-01,7.818154990673065186e-02,7.641913890838623047e-01,1.700909042358398438e+01,1.890909004211425781e+01,5.622576475143432617e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.116829633712768555e+00,1.140260338783264160e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.622576475143432617e-01,2.246237945556640625e+02
9.315266609191894531e-01,8.663593530654907227e-01,1.650886386632919312e-01,5.180154740810394287e-02,5.017467737197875977e-01,1.662545394897460938e+01,1.925454521179199219e+01,5.320022106170654297e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.014466524124145508e+00,1.089778065681457520e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.320022106170654297e-01,3.218270263671875000e+02
9.486679434776306152e-01,9.486679434776306152e-01,2.489440590143203735e-01,8.085949718952178955e-02,7.576242685317993164e-01,1.757999992370605469e+01,1.929090881347656250e+01,6.448132395744323730e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.080233812332153320e+00,1.154157400131225586e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.448132395744323730e-01,4.267282714843750000e+02
9.486679434776306152e-01,9.137018322944641113e-01,3.877189457416534424e-01,7.342322915792465210e-02,6.613083481788635254e-01,1.710545539855957031e+01,1.729090881347656250e+01,6.530607938766479492e-01,5.490000000000000000e+02,5.500000000000000000e+01,5.460000000000000000e+02,5.200000000000000000e+01,1.915585994720458984e+00,9.339930415153503418e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.530607938766479492e-01,5.155831909179687500e+02
9.486679434776306152e-01,8.015632629394531250e-01,3.152804672718048096e-01,7.101157307624816895e-02,6.873105168342590332e-01,1.829636383056640625e+01,1.956363677978515625e+01,6.701856255531311035e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.806965827941894531e+00,7.290709018707275391e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.701856255531311035e-01,5.908649291992187500e+02
9.486679434776306152e-01,9.033074975013732910e-01,2.961193323135375977e-01,7.668504118919372559e-02,6.983717679977416992e-01,1.913272666931152344e+01,1.932727241516113281e+01,6.842787265777587891e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.943502664566040039e+00,5.500000119209289551e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.842787265777587891e-01,6.819714965820312500e+02
9.486679434776306152e-01,9.128544926643371582e-01,7.580472528934478760e-02,7.521532475948333740e-02,7.326371669769287109e-01,1.850363731384277344e+01,1.921818161010742188e+01,7.084579467773437500e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.909677505493164062e+00,6.000000238418579102e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.084579467773437500e-01,7.801697998046875000e+02
9.486679434776306152e-01,8.971603512763977051e-01,4.158645272254943848e-01,7.970357686281204224e-02,7.412894964218139648e-01,1.838363647460937500e+01,1.920000076293945312e+01,7.248737215995788574e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.868274092674255371e+00,1.211843967437744141e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.248737215995788574e-01,8.759151611328125000e+02
9.963139295578002930e-01,9.963139295578002930e-01,2.796466648578643799e-01,1.009185537695884705e-01,9.420055150985717773e-01,1.922545433044433594e+01,1.943636322021484375e+01,8.334395885467529297e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.835322737693786621e+00,1.076675534248352051e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.334395885467529297e-01,2.600865234375000000e+03
