complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
10,0.9913301740571382,0,1,[x2**2 + x3**2 + (x1 - x4)**2],"add,n2,sub,x1,x4,add,n2,x3,n2,x2",0.0006198427922581848,0.0006198427922581848,False
11,0.9915713846706586,0,1,[x2**4 + x3**2 + (x1 - x4)**2],"add,n2,sub,x1,x4,add,n2,x3,n2,n2,x2",0.000317050137990368,0.000317050137990368,False
12,0.9935233796052977,0,1,[x3**2 + x4**2 + (-x1 + x2 + x4)**2],"add,add,n2,x3,n2,x4,n2,add,sub,x2,x1,x4",0.0,0.0,True
13,0.9935615918958882,0,1,[(x1**2 + x3**2*cos(x2) + x4**2)**2],"n2,add,n2,x1,add,n2,x4,mul,n2,x3,cos,x2",0.04091029471015854,0.04091029471015854,False
14,0.9936302263575076,0,1,[(x1**2 + x3*(x2*x4 + x3) + x4**2)**2],"n2,add,n2,x1,add,n2,x4,mul,x3,add,mul,x2,x4,x3",0.45977077709167197,0.45977077709167197,False
15,0.9944472864378555,0,1,[(x1**2 + x3*(x2**2*x3 + x3) + x4**2)**2],"n2,add,n2,x1,add,n2,x4,mul,x3,add,mul,x3,n2,x2,x3",0.09424950694200467,0.09424950694200467,False
16,0.9948979422820465,0,1,[(x1**2 + x3*(x3*cos(x2) + x3) + x4**2)**2],"n2,add,n2,x1,add,n2,x4,mul,x3,add,mul,x3,cos,x2,x3",0.13034239286480964,0.13034239286480964,False
