r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
0.9948979422820465,0,1,[(x1**2 + x3*(x3*cos(x2) + x3) + x4**2)**2],"n2,add,n2,x1,add,n2,x4,mul,x3,add,mul,x3,cos,x2,x3",0.13034239286480964,0.13034239286480964,False
0.9948979422820465,0,1,[(x1**2 + x3*(x3*cos(x2) + x3) + x4**2)**2],"n2,add,n2,x4,add,n2,x1,mul,x3,add,mul,x3,cos,x2,x3",0.13034239286480964,0.13034239286480964,False
0.9944472864378555,0,1,[(x1**2 + x3*(x2**2*x3 + x3) + x4**2)**2],"n2,add,n2,x1,add,n2,x4,mul,x3,add,mul,x3,n2,x2,x3",0.09424950694200467,0.09424950694200467,False
0.9939958940315577,0,1,[(x1**2 + x3*(x1*cos(x2) + x3) + x4**2)**2],"n2,add,n2,x1,add,n2,x4,mul,x3,add,mul,x1,cos,x2,x3",0.0022896072163489764,0.0022896072163489764,False
0.9939599391843956,0,1,[(x1**2 + x3*(-x2 + x3 + sin(x2)) + x4**2)**2],"n2,add,n2,x1,add,n2,x4,mul,x3,sub,sin,x2,sub,x2,x3",0.04156196105569033,0.04156196105569033,False
0.9938111797691435,0,1,[(x1**2 + x3**2*cos(x2**2) + x4**2)**2],"n2,add,n2,x1,add,n2,x4,mul,x3,mul,x3,cos,n2,x2",0.04627467629885375,0.04627467629885375,False
0.9936931247266266,0,1,[x3**2 + 2*x4**2 + (-x1 + x2 + x4)**2],"add,add,add,n2,x3,n2,x4,n2,x4,n2,add,sub,x2,x1,x4",0.0,0.0,True
0.9936931247266266,0,1,[x3**2 + 2*x4**2 + (-x1 + x2 + x4)**2],"add,add,n2,x4,add,n2,x3,n2,x4,n2,add,sub,x2,x1,x4",0.0,0.0,True
0.9936931247266266,0,1,[x3**2 + 2*x4**2 + (-x1 + x2 + x4)**2],"add,add,n2,x3,add,n2,x4,n2,x4,n2,add,sub,x2,x1,x4",0.0,0.0,True
0.9936931247266266,0,1,[x3**2 + 2*x4**2 + (-x1 + x2 + x4)**2],"add,add,n2,x3,add,n2,x4,n2,x4,n2,sub,add,x2,x4,x1",0.0,0.0,True
0.9936844033785756,0,1,[2*x3**2 + x4**2 + (-x1 + x2 + x4)**2],"add,add,n2,x4,add,n2,x3,n2,x3,n2,add,sub,x2,x1,x4",0.0,0.0,True
0.9936844033785756,0,1,[2*x3**2 + x4**2 + (-x1 + x2 + x4)**2],"add,add,n2,x3,add,n2,x4,n2,x3,n2,add,sub,x2,x1,x4",0.0,0.0,True
0.9936844033785756,0,1,[2*x3**2 + x4**2 + (-x1 + x2 + x4)**2],"add,add,add,n2,x3,n2,x4,n2,x3,n2,add,sub,x2,x1,x4",0.0,0.0,True
0.9936844033785756,0,1,[2*x3**2 + x4**2 + (-x1 + x2 + x4)**2],"add,add,add,n2,x3,n2,x3,n2,x4,n2,add,sub,x2,x1,x4",0.0,0.0,True
0.9936844033785756,0,1,[2*x3**2 + x4**2 + (-x1 + x2 + x4)**2],"add,add,n2,x3,add,n2,x3,n2,x4,n2,add,sub,x2,x1,x4",0.0,0.0,True
0.9936302263575076,0,1,[(x1**2 + x3*(x2*x4 + x3) + x4**2)**2],"n2,add,n2,x1,add,n2,x4,mul,x3,add,mul,x2,x4,x3",0.45977077709167197,0.45977077709167197,False
0.9936302263575076,0,1,[(x1**2 + x3*(x2*x4 + x3) + x4**2)**2],"n2,add,n2,x1,add,n2,x4,mul,x3,add,mul,x4,x2,x3",0.45977077709167197,0.45977077709167197,False
0.9935615918958882,0,1,[(x1**2 + x3**2*cos(x2) + x4**2)**2],"n2,add,n2,x1,add,n2,x4,mul,n2,x3,cos,x2",0.04091029471015854,0.04091029471015854,False
0.9935615918958882,0,1,[(x1**2 + x3**2*cos(x2) + x4**2)**2],"n2,add,n2,x1,add,n2,x4,mul,x3,mul,x3,cos,x2",0.04091029471015854,0.04091029471015854,False
