complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
12,0.19820818126509823,0,1,[-x1 - x2 - x3 + x4**2 + x5 + x6],"sub,n2,x4,add,add,sub,x1,x6,sub,x3,x5,x2",1.5129642025703531,1.5129642025703531,False
13,0.5708781166001494,0,1,[-x3 + x4**2 + x5 + x6 + (x1 + x2)**2],"sub,n2,add,x1,x2,sub,sub,x3,add,x6,x5,n2,x4",0.07565199530859178,0.07565199530859178,False
14,0.7385727309295474,0,1,[-x1 - x2 + x3 + x4**2 + x5**2 + x6**2],"add,n2,x6,add,n2,x5,add,sub,sub,x3,x2,x1,n2,x4",0.4256079263554736,0.4256079263554736,False
15,0.9824092789017139,0,1,[-x3 + x4**2 + x5**2 + x6**2 + (x1 + x2)**2],"sub,add,n2,x4,add,n2,x5,add,n2,add,x1,x2,n2,x6,x3",0.019149794084122714,0.019149794084122714,False
16,0.9933309638866457,0,1,[x3**2 + x4**2 + x5**2 + x6**2 + (x1 + x2)**2],"add,n2,x5,add,n2,x6,add,add,n2,add,x1,x2,n2,x3,n2,x4",0.002457964924462156,0.002457964924462156,False
18,0.9935144775091124,0,1,[x4**2 + (x1 + 2*x2)**2 - cos(-x3 + x5 + x6)**2],"sub,n2,add,add,x1,x2,x2,sub,n2,cos,sub,x3,add,x6,x5,n2,x4",0.010084929042194117,0.010084929042194117,False
20,0.9963113915297872,0,1,[x4**2 + (x1 + 2*x2)**2 - cos(x2 + x3 - x5 - x6)**2],"sub,n2,add,add,x1,x2,x2,sub,n2,cos,sub,x3,add,sub,x6,x2,x5,n2,x4",0.008771547201537748,0.008771547201537748,False
