r_best,r_max,r_top,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
9.510403871536254883e-01,9.510403871536254883e-01,7.649136334657669067e-02,8.093716949224472046e-02,8.013595938682556152e-01,1.789818191528320312e+01,1.952727317810058594e+01,4.006797969341278076e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.212875127792358398e+00,9.193039536476135254e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.006797969341278076e-01,1.187526092529296875e+02
9.510403871536254883e-01,6.493280529975891113e-01,1.041060164570808411e-01,4.522782564163208008e-02,4.477052092552185059e-01,1.849090957641601562e+01,1.807272720336914062e+01,4.241924881935119629e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.069216012954711914e+00,1.287895560264587402e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.241924881935119629e-01,2.510260009765625000e+02
9.510403871536254883e-01,6.835609674453735352e-01,7.056474685668945312e-02,5.770686641335487366e-02,5.743656754493713379e-01,1.667454528808593750e+01,1.798181724548339844e+01,4.992790818214416504e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.058358907699584961e+00,6.499999761581420898e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.992790818214416504e-01,3.591116333007812500e+02
9.510403871536254883e-01,9.448400139808654785e-01,1.454564481973648071e-01,8.432441204786300659e-02,8.144061565399169922e-01,1.917090988159179688e+01,1.881818199157714844e+01,6.568425893783569336e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.974403738975524902e+00,1.098976373672485352e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.568425893783569336e-01,4.835375671386718750e+02
9.510403871536254883e-01,6.500321626663208008e-01,1.230098977684974670e-01,5.301965400576591492e-02,5.116549730300903320e-01,1.668181800842285156e+01,1.823636436462402344e+01,5.842487812042236328e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.048720121383666992e+00,6.499999761581420898e-01,1.818181830458343029e-03,0.000000000000000000e+00,5.842487812042236328e-01,5.835654296875000000e+02
9.510403871536254883e-01,5.014350414276123047e-01,2.027519494295120239e-01,4.149145632982254028e-02,3.828226327896118164e-01,1.846181869506835938e+01,1.821818161010742188e+01,4.835357069969177246e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.003223180770874023e+00,5.500000119209289551e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.835357069969177246e-01,6.847720947265625000e+02
9.510403871536254883e-01,6.022118926048278809e-01,1.566685587167739868e-01,4.866984859108924866e-02,4.352737665176391602e-01,1.732181739807128906e+01,1.876363563537597656e+01,4.594047367572784424e-01,5.460000000000000000e+02,5.500000000000000000e+01,5.460000000000000000e+02,5.500000000000000000e+01,2.063493013381958008e+00,5.500000119209289551e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.594047367572784424e-01,8.121007690429687500e+02
9.510403871536254883e-01,8.000217080116271973e-01,2.492803484201431274e-01,6.793063879013061523e-02,6.044042706489562988e-01,1.803090858459472656e+01,1.947272682189941406e+01,5.319045186042785645e-01,5.480000000000000000e+02,5.500000000000000000e+01,5.450000000000000000e+02,5.500000000000000000e+01,1.988096237182617188e+00,6.000000238418579102e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.319045186042785645e-01,9.097109985351562500e+02
9.510403871536254883e-01,8.368127942085266113e-01,4.750816226005554199e-01,8.594551682472229004e-02,6.226182579994201660e-01,1.738727188110351562e+01,1.941818237304687500e+01,5.772613883018493652e-01,4.980000000000000000e+02,3.700000000000000000e+01,4.760000000000000000e+02,2.700000000000000000e+01,1.814498305320739746e+00,1.500000059604644775e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.772613883018493652e-01,9.912617187500000000e+02
9.510403871536254883e-01,6.744076013565063477e-01,2.787833213806152344e-01,5.679537355899810791e-02,4.731107354164123535e-01,1.850727272033691406e+01,1.890909004211425781e+01,5.251860618591308594e-01,5.490000000000000000e+02,5.500000000000000000e+01,5.100000000000000000e+02,2.300000000000000000e+01,1.843761563301086426e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.251860618591308594e-01,1.096198730468750000e+03
9.579752683639526367e-01,9.579752683639526367e-01,1.297924667596817017e-01,6.668779253959655762e-02,6.285537481307983398e-01,1.851636314392089844e+01,1.938181877136230469e+01,5.768699049949645996e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.018800735473632812e+00,1.186936020851135254e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.768699049949645996e-01,1.202300659179687500e+03
9.579752683639526367e-01,8.690661191940307617e-01,8.014486730098724365e-02,7.275269180536270142e-02,7.241284847259521484e-01,1.707999992370605469e+01,1.920000076293945312e+01,6.504991650581359863e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.076374530792236328e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.504991650581359863e-01,1.329849365234375000e+03
