r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
0.9931795737757266,0,1,[9*x1**2 + 4*x2**2],"add,n2,add,x2,x2,n2,add,add,x1,x1,x1",0.0,0.0,True
0.9931688848189104,0,1,[4*x2**2 + (2*x1 + sin(x1))**2],"add,n2,add,x2,x2,n2,add,add,x1,sin,x1,x1",0.0,0.0,True
0.9931688848189104,0,1,[4*x2**2 + (2*x1 + sin(x1))**2],"add,n2,add,x2,x2,n2,add,add,x1,x1,sin,x1",0.0,0.0,True
0.9931688848189104,0,1,[4*x2**2 + (2*x1 + sin(x1))**2],"add,n2,add,x2,x2,n2,add,add,sin,x1,x1,x1",0.0,0.0,True
0.9931557286493585,0,1,[9*x1**2 + (x2 + sin(x2))**2],"add,n2,add,sin,x2,x2,n2,add,add,x1,x1,x1",0.0,0.0,True
0.9931557286493585,0,1,[9*x1**2 + (x2 + sin(x2))**2],"add,n2,add,x2,sin,x2,n2,add,add,x1,x1,x1",0.0,0.0,True
0.9925717684024405,0,1,[9*x1**2 + 4*x2**2],"add,n2,add,x2,x2,n2,add,add,x1,x1,x1",0.0,0.0,True
0.9925597954524538,0,1,[4*x2**2 + (2*x1 + sin(x1))**2],"add,n2,add,x2,x2,n2,add,add,sin,x1,x1,x1",0.0,0.0,True
0.9925597954524538,0,1,[4*x2**2 + (2*x1 + sin(x1))**2],"add,n2,add,x2,x2,n2,add,add,x1,x1,sin,x1",0.0,0.0,True
0.9925597954524538,0,1,[4*x2**2 + (2*x1 + sin(x1))**2],"add,n2,add,x2,x2,n2,add,add,x1,sin,x1,x1",0.0,0.0,True
0.9925453167518347,0,1,[9*x1**2 + (x2 + sin(x2))**2],"add,n2,add,x2,sin,x2,n2,add,add,x1,x1,x1",0.0,0.0,True
0.9925453167518347,0,1,[9*x1**2 + (x2 + sin(x2))**2],"add,n2,add,sin,x2,x2,n2,add,add,x1,x1,x1",0.0,0.0,True
0.9920403622149467,0,1,[9*x1**2 + 2*x2**2],"add,add,n2,x2,n2,add,x1,add,x1,x1,n2,x2",0.0,0.0,True
0.9916507394901306,0,1,[81*x1**4 + 4*x2**2],"add,n2,add,x2,x2,n2,n2,add,add,x1,x1,x1",1.1111196090558027e-17,1.1111196090558027e-17,True
0.991552262622984,0,1,[4*x1**2 + (x1 + 2*x2)**2],"add,n2,add,x2,add,x1,x2,n2,add,x1,x1",0.0,0.0,True
0.991552262622984,0,1,[4*x1**2 + (x1 + 2*x2)**2],"add,n2,add,add,x1,x2,x2,n2,add,x1,x1",0.0,0.0,True
0.991552262622984,0,1,[4*x1**2 + (x1 + 2*x2)**2],"add,n2,add,x1,add,x2,x2,n2,add,x1,x1",0.0,0.0,True
0.991552262622984,0,1,[4*x1**2 + (x1 + 2*x2)**2],"add,n2,add,add,x2,x1,x2,n2,add,x1,x1",0.0,0.0,True
0.9915471373520197,0,1,[4*x1**2 + (2*x2 + sin(x1))**2],"add,n2,add,add,x2,sin,x1,x2,n2,add,x1,x1",0.0,0.0,True
0.9915208929667555,0,1,[4*x1**2 + (x1 + x2 + sin(x2))**2],"add,n2,add,add,sin,x2,x1,x2,n2,add,x1,x1",0.0,0.0,True
0.9915208929667555,0,1,[4*x1**2 + (x1 + x2 + sin(x2))**2],"add,n2,add,add,x2,x1,sin,x2,n2,add,x1,x1",0.0,0.0,True
