r_best,r_max,r_top,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
9.431649446487426758e-01,9.431649446487426758e-01,4.151240885257720947e-01,9.562645852565765381e-02,8.951365947723388672e-01,1.756545448303222656e+01,1.852727317810058594e+01,4.475682973861694336e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.191890239715576172e+00,1.118329405784606934e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.475682973861694336e-01,1.353968811035156250e+02
9.528201222419738770e-01,9.528201222419738770e-01,8.083274960517883301e-01,1.049129292368888855e-01,9.208590984344482422e-01,1.756545448303222656e+01,1.818181800842285156e+01,6.842136979103088379e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.088742017745971680e+00,1.075910806655883789e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.842136979103088379e-01,2.881146545410156250e+02
9.855436086654663086e-01,9.855436086654663086e-01,9.089066982269287109e-01,1.495639532804489136e-01,9.528134465217590332e-01,1.778363609313964844e+01,1.852727317810058594e+01,8.185135722160339355e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.042283058166503906e+00,6.842105388641357422e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.185135722160339355e-01,4.859110107421875000e+02
9.855436086654663086e-01,9.605955481529235840e-01,8.512282371520996094e-01,1.105710715055465698e-01,9.288802742958068848e-01,1.806363677978515625e+01,1.849090957641601562e+01,8.736969232559204102e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.020348548889160156e+00,4.210526347160339355e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.736969232559204102e-01,6.779908447265625000e+02
9.855436086654663086e-01,9.643231034278869629e-01,8.773499131202697754e-01,1.248317360877990723e-01,9.262587428092956543e-01,1.699090957641601562e+01,1.836363601684570312e+01,8.999778032302856445e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.965518832206726074e+00,8.421052694320678711e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.999778032302856445e-01,8.004411621093750000e+02
9.855436086654663086e-01,9.794842004776000977e-01,9.107227921485900879e-01,1.282572448253631592e-01,9.628000259399414062e-01,1.740727233886718750e+01,1.861818122863769531e+01,9.313889145851135254e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.883746266365051270e+00,7.368420958518981934e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.313889145851135254e-01,9.696115722656250000e+02
9.855436086654663086e-01,9.689549207687377930e-01,9.134420752525329590e-01,1.320373117923736572e-01,9.523924589157104492e-01,1.794000053405761719e+01,1.823214340209960938e+01,9.418906569480895996e-01,5.500000000000000000e+02,5.600000000000000000e+01,5.500000000000000000e+02,5.600000000000000000e+01,1.838129043579101562e+00,6.842105388641357422e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.418906569480895996e-01,1.109779541015625000e+03
9.855436086654663086e-01,9.673810601234436035e-01,9.088503122329711914e-01,1.900094598531723022e-01,9.393296241760253906e-01,1.695999908447265625e+01,1.723636436462402344e+01,9.406101703643798828e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.490000000000000000e+02,5.500000000000000000e+01,1.846731424331665039e+00,8.421052694320678711e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.406101703643798828e-01,1.315041381835937500e+03
9.855436086654663086e-01,9.704945087432861328e-01,9.332578778266906738e-01,1.289144307374954224e-01,9.504034519195556641e-01,1.526727294921875000e+01,1.810909080505371094e+01,9.455068111419677734e-01,5.460000000000000000e+02,5.500000000000000000e+01,5.430000000000000000e+02,5.500000000000000000e+01,1.853776574134826660e+00,6.842105388641357422e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.455068111419677734e-01,1.482516113281250000e+03
9.855436086654663086e-01,9.681680202484130859e-01,9.457690119743347168e-01,2.347677201032638550e-01,9.581030607223510742e-01,1.739090919494628906e+01,1.838181877136230469e+01,9.518049359321594238e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.721415400505065918e+00,6.842105388641357422e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.518049359321594238e-01,1.636838134765625000e+03
