r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
0.9816190427637922,0,1,[x1**2 + x2*(x2 + sin(x1))],"add,mul,x2,add,sin,x1,x2,n2,x1",0.0,0.0,True
0.9816190427637922,0,1,[x1**2 + x2*(x2 + sin(x1))],"add,mul,x2,add,x2,sin,x1,n2,x1",0.0,0.0,True
0.9816190427637922,0,1,[x1**2 + x2*(x2 + sin(x1))],"add,mul,add,x2,sin,x1,x2,n2,x1",0.0,0.0,True
0.9816190427637922,0,1,[x1**2 + x2*(x2 + sin(x1))],"add,mul,add,sin,x1,x2,x2,n2,x1",0.0,0.0,True
0.9816190427637922,0,1,[x1**2 + x2*(x2 + sin(x1))],"add,mul,x2,add,x2,sin,x1,mul,x1,x1",0.0,0.0,True
0.9797669150511799,0,1,[x2**2 + sin(x1*(x1 + x2))],"add,sin,mul,add,x1,x2,x1,n2,x2",0.0,0.0,True
0.9797669150511799,0,1,[x2**2 + sin(x1*(x1 + x2))],"add,sin,mul,x1,add,x2,x1,n2,x2",0.0,0.0,True
0.979359714383811,0,1,[x1*sin(x1 + x2) + x2**2],"add,mul,x1,sin,add,x2,x1,n2,x2",0.0,0.0,True
0.9792560759672259,0,1,[x1**2 + x2*(x2 + sin(x1))],"add,mul,add,x2,sin,x1,x2,n2,x1",0.0,0.0,True
0.9792560759672259,0,1,[x1**2 + x2*(x2 + sin(x1))],"add,mul,x2,add,x2,sin,x1,n2,x1",0.0,0.0,True
0.9792560759672259,0,1,[x1**2 + x2*(x2 + sin(x1))],"add,mul,x2,add,x2,sin,x1,mul,x1,x1",0.0,0.0,True
0.9792560759672259,0,1,[x1**2 + x2*(x2 + sin(x1))],"add,mul,x2,add,sin,x1,x2,n2,x1",0.0,0.0,True
0.9792560759672259,0,1,[x1**2 + x2*(x2 + sin(x1))],"add,mul,add,sin,x1,x2,x2,n2,x1",0.0,0.0,True
0.9783471911526165,0,1,[sin(x2**2) + sin(x1*(x1 + x2))],"add,sin,mul,add,x1,x2,x1,sin,n2,x2",0.0,0.0,True
