r_best,r_max,r_top,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
9.747177362442016602e-01,9.747177362442016602e-01,3.796054124832153320e-01,9.760969132184982300e-02,9.082022309303283691e-01,1.637272644042968750e+01,1.849090957641601562e+01,4.541011154651641846e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.280443906784057617e+00,1.220649957656860352e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.541011154651641846e-01,1.614219665527343750e+02
9.885247349739074707e-01,9.885247349739074707e-01,5.268766880035400391e-01,9.668044000864028931e-02,9.511336088180541992e-01,1.684181785583496094e+01,1.849090957641601562e+01,7.026173472404479980e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.108476400375366211e+00,1.057636499404907227e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.026173472404479980e-01,3.062095947265625000e+02
9.885247349739074707e-01,9.700611829757690430e-01,8.380439877510070801e-01,1.042537987232208252e-01,9.431756138801574707e-01,1.757454490661621094e+01,1.821818161010742188e+01,8.228964805603027344e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.039482593536376953e+00,7.368420958518981934e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.228964805603027344e-01,4.919299011230468750e+02
9.969588518142700195e-01,9.969588518142700195e-01,8.470595479011535645e-01,1.122608482837677002e-01,9.774250984191894531e-01,1.805636405944824219e+01,1.852727317810058594e+01,9.001607894897460938e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.001157283782958984e+00,1.103463411331176758e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.001607894897460938e-01,6.311343994140625000e+02
9.969588518142700195e-01,9.911248683929443359e-01,8.830370306968688965e-01,1.262710392475128174e-01,9.693858623504638672e-01,1.779454612731933594e+01,1.861818122863769531e+01,9.347733259201049805e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.043004274368286133e+00,2.631579041481018066e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.347733259201049805e-01,7.914240112304687500e+02
9.977644085884094238e-01,9.977644085884094238e-01,8.562718033790588379e-01,1.356594264507293701e-01,9.835348129272460938e-01,1.845818138122558594e+01,1.870909118652343750e+01,9.591540694236755371e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.960812568664550781e+00,6.842105388641357422e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.591540694236755371e-01,9.784784545898437500e+02
9.977644085884094238e-01,9.935346841812133789e-01,8.350890874862670898e-01,1.151327565312385559e-01,9.731087684631347656e-01,1.756545448303222656e+01,1.869090843200683594e+01,9.661314487457275391e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.951492309570312500e+00,6.519206166267395020e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.661314487457275391e-01,1.137717529296875000e+03
9.984375834465026855e-01,9.984375834465026855e-01,9.116973876953125000e-01,1.345857232809066772e-01,9.880159497261047363e-01,1.828909111022949219e+01,1.874545478820800781e+01,9.770736694335937500e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.893850088119506836e+00,1.024466633796691895e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.770736694335937500e-01,1.302480834960937500e+03
9.984375834465026855e-01,9.964824318885803223e-01,8.421148657798767090e-01,1.111021265387535095e-01,9.752369523048400879e-01,1.805272674560546875e+01,1.876363563537597656e+01,9.761553406715393066e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.847055673599243164e+00,9.096830487251281738e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.761553406715393066e-01,1.481844238281250000e+03
9.984375834465026855e-01,9.971347451210021973e-01,5.322174429893493652e-01,1.025806516408920288e-01,9.575664997100830078e-01,1.792727279663085938e+01,1.867272758483886719e+01,9.668609499931335449e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.815710902214050293e+00,8.011425137519836426e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.668609499931335449e-01,1.699232788085937500e+03
9.984375834465026855e-01,9.974718689918518066e-01,6.769203543663024902e-01,1.204862147569656372e-01,9.687370061874389648e-01,1.861272811889648438e+01,1.865454483032226562e+01,9.677989482879638672e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.771393418312072754e+00,4.210526347160339355e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.677989482879638672e-01,1.863668212890625000e+03
