r_best,r_max,r_top,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
9.788288474082946777e-01,9.788288474082946777e-01,0.000000000000000000e+00,8.683181554079055786e-02,8.683181554079055786e-02,1.693818092346191406e+01,1.693818092346191406e+01,4.341590777039527893e-02,5.500000000000000000e+02,5.500000000000000000e+02,5.500000000000000000e+02,5.500000000000000000e+02,2.241731643676757812e+00,2.241731643676757812e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.341590777039527893e-02,2.720708312988281250e+02
9.788288474082946777e-01,9.587321281433105469e-01,2.947188913822174072e-01,9.302875399589538574e-02,8.880425691604614258e-01,2.362363624572753906e+01,2.447272682189941406e+01,4.657292366027832031e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.186918497085571289e+00,9.418273568153381348e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.657292366027832031e-01,6.679581298828125000e+02
9.865260124206542969e-01,9.865260124206542969e-01,3.024411797523498535e-01,9.475177526473999023e-02,9.229875802993774414e-01,2.411636352539062500e+01,2.449090957641601562e+01,6.943584084510803223e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.166648387908935547e+00,8.951687216758728027e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.943584084510803223e-01,1.618523559570312500e+03
9.865260124206542969e-01,9.622249007225036621e-01,1.480116099119186401e-01,8.508892357349395752e-02,8.457540273666381836e-01,2.285636329650878906e+01,2.434545516967773438e+01,7.700562477111816406e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.244720220565795898e+00,9.878231883049011230e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.700562477111816406e-01,2.654565185546875000e+03
9.865260124206542969e-01,9.521881341934204102e-01,8.064655065536499023e-01,9.564217180013656616e-02,9.121716022491455078e-01,2.181818199157714844e+01,2.432727241516113281e+01,8.411139249801635742e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.224818706512451172e+00,5.199999809265136719e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.411139249801635742e-01,3.076343505859375000e+03
9.881020784378051758e-01,9.881020784378051758e-01,2.501521706581115723e-01,9.250812232494354248e-02,9.213783740997314453e-01,2.106727218627929688e+01,2.410909080505371094e+01,8.812461495399475098e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.220239639282226562e+00,1.032691597938537598e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.812461495399475098e-01,3.451899414062500000e+03
9.881020784378051758e-01,9.790487289428710938e-01,5.163652300834655762e-01,9.714767336845397949e-02,9.272648692131042480e-01,2.206363677978515625e+01,2.392727279663085938e+01,9.042555093765258789e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.222035169601440430e+00,9.411394596099853516e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.042555093765258789e-01,3.790668945312500000e+03
9.881020784378051758e-01,9.860208034515380859e-01,3.957744240760803223e-01,9.383416175842285156e-02,9.003277420997619629e-01,2.195090866088867188e+01,2.438181877136230469e+01,9.022916555404663086e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.142674684524536133e+00,9.991570115089416504e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.022916555404663086e-01,4.101312988281250000e+03
9.881020784378051758e-01,9.386517405509948730e-01,3.719641566276550293e-01,8.792133629322052002e-02,8.526118993759155273e-01,2.390363693237304688e+01,2.429090881347656250e+01,8.774517774581909180e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.088499784469604492e+00,8.811995387077331543e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.774517774581909180e-01,4.441454589843750000e+03
9.881020784378051758e-01,9.615762233734130859e-01,5.758023858070373535e-01,1.080437004566192627e-01,9.009201526641845703e-01,2.406909179687500000e+01,2.423636436462402344e+01,8.891859650611877441e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.142396450042724609e+00,9.404363632202148438e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.891859650611877441e-01,4.808807617187500000e+03
9.951118230819702148e-01,9.951118230819702148e-01,2.319560348987579346e-01,9.526865929365158081e-02,9.460020065307617188e-01,2.419454574584960938e+01,2.432727241516113281e+01,9.175939559936523438e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.045725345611572266e+00,1.023710846900939941e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.175939559936523438e-01,5.167247070312500000e+03
