r_best,r_max,r_top,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
9.952815771102905273e-01,9.952815771102905273e-01,9.144865274429321289e-01,1.117914170026779175e-01,9.765214920043945312e-01,1.825636291503906250e+01,1.838181877136230469e+01,9.695271849632263184e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.490000000000000000e+02,5.500000000000000000e+01,1.822419762611389160e+00,7.368420958518981934e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.695271849632263184e-01,1.719694335937500000e+03
9.952815771102905273e-01,9.929315447807312012e-01,9.038042426109313965e-01,1.227714717388153076e-01,9.703042507171630859e-01,1.797999954223632812e+01,1.856363677978515625e+01,9.699157476425170898e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.956232547760009766e+00,2.631579041481018066e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.699157476425170898e-01,1.896692993164062500e+03
9.952815771102905273e-01,9.894505739212036133e-01,8.882917165756225586e-01,1.068324521183967590e-01,9.717134833335876465e-01,1.617090988159179688e+01,1.801818275451660156e+01,9.708145856857299805e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.007747650146484375e+00,6.842105388641357422e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.708145856857299805e-01,2.071981689453125000e+03
9.976500272750854492e-01,9.976500272750854492e-01,8.407539725303649902e-01,1.080555245280265808e-01,9.749200940132141113e-01,1.713090896606445312e+01,1.821818161010742188e+01,9.728673696517944336e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.984650969505310059e+00,1.260023951530456543e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.728673696517944336e-01,2.244326904296875000e+03
9.976500272750854492e-01,9.930996894836425781e-01,8.000286817550659180e-01,1.063842251896858215e-01,9.701173305511474609e-01,1.689272689819335938e+01,1.830909156799316406e+01,9.714923501014709473e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.076227664947509766e+00,5.789473652839660645e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.714923501014709473e-01,2.436666503906250000e+03
9.976500272750854492e-01,9.472270607948303223e-01,6.923640966415405273e-01,9.268912672996520996e-02,8.582724332809448242e-01,1.711272811889648438e+01,1.863636398315429688e+01,9.148823618888854980e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.999808788299560547e+00,5.263158082962036133e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.148823618888854980e-01,2.592070556640625000e+03
9.976500272750854492e-01,9.960390329360961914e-01,8.495339155197143555e-01,1.173938363790512085e-01,9.757142066955566406e-01,1.773999977111816406e+01,1.861818122863769531e+01,9.452983140945434570e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.894457459449768066e+00,9.629594087600708008e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.452983140945434570e-01,2.725269775390625000e+03
9.976500272750854492e-01,9.768723249435424805e-01,8.820132017135620117e-01,1.337444484233856201e-01,9.519109129905700684e-01,1.766545486450195312e+01,1.843636322021484375e+01,9.486045837402343750e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.300000000000000000e+02,4.000000000000000000e+01,1.915710926055908203e+00,5.789473652839660645e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.486045837402343750e-01,2.820357910156250000e+03
9.976500272750854492e-01,9.848253130912780762e-01,9.124640226364135742e-01,1.402627825736999512e-01,9.710645675659179688e-01,1.739636421203613281e+01,1.823636436462402344e+01,9.598345756530761719e-01,5.490000000000000000e+02,5.500000000000000000e+01,5.440000000000000000e+02,5.500000000000000000e+01,1.993243217468261719e+00,8.983220458030700684e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.598345756530761719e-01,2.924743652343750000e+03
9.976500272750854492e-01,9.917206764221191406e-01,8.534934520721435547e-01,1.112638562917709351e-01,9.664177298545837402e-01,1.677272796630859375e+01,1.856363677978515625e+01,9.631261825561523438e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.018779039382934570e+00,1.049528121948242188e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.631261825561523438e-01,3.049941650390625000e+03
9.976500272750854492e-01,9.945393204689025879e-01,9.678598642349243164e-01,1.092820018529891968e-01,9.848056435585021973e-01,1.701454544067382812e+01,1.861818122863769531e+01,9.739658832550048828e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.971402525901794434e+00,1.080386042594909668e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.739658832550048828e-01,3.196864257812500000e+03
