complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
4,0.0,0,1,[x1**2 + x2],"add,n2,x1,x2",10.113731474940554,10.113731474940554,False
5,0.3438349470370788,0,1,[x3*(x1 + x2)],"mul,add,x2,x1,x3",0.807368434361435,0.807368434361435,False
6,0.527369309622998,0,1,[x1 + x2**2 - x3],"add,sub,n2,x2,x3,x1",0.2841090394625233,0.2841090394625233,False
7,0.8951877094279418,0,1,[x2**2*(-x1 + x3)**2],"mul,n2,x2,n2,sub,x3,x1",0.018465980565884308,0.018465980565884308,False
9,0.9718089430700223,0,1,[x1**2 + x2**2 - cos(x3)],"add,sub,n2,x1,cos,x3,n2,x2",0.009299657819786599,0.009299657819786599,False
10,0.9771164827491955,0,1,[x1**2 + x2**2 - cos(x3)**2],"add,sub,n2,x2,n2,cos,x3,n2,x1",0.007100987654229601,0.007100987654229601,False
11,0.9948219248586475,0,1,[x2**2 + sin(x1)**2 - cos(x3)],"add,sub,n2,x2,cos,x3,n2,sin,x1",0.0,0.0,True
12,0.9963953079083127,0,1,[x2**2 + sin(x1)**2 - cos(x3)**2],"add,sub,n2,x2,n2,cos,x3,n2,sin,x1",0.0,0.0,True
14,0.998182615336424,0,1,[x2**2 + sin(x1 + x2)**2 - cos(x3)**2],"add,sub,n2,x2,n2,cos,x3,n2,sin,add,x2,x1",0.0,0.0,True
