r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
0.9976043787350539,0,1,[(x3**2 + 4*x4**2 + (-x1 + x2 + x4)**2)**2],"n2,add,add,n2,sub,x2,sub,x1,x4,n2,add,x4,x4,n2,x3",0.00013701154488270618,0.00013701154488270618,False
0.9962153861132154,0,1,[(x3**2 + x4**2 + (-x1 + x2 + x4)**2)**2],"n2,add,add,n2,sub,x2,sub,x1,x4,n2,x4,n2,x3",0.0,0.0,True
0.9962153861132154,0,1,[(x3**2 + x4**2 + (-x1 + x2 + x4)**2)**2],"n2,add,add,n2,sub,x2,sub,x1,x4,n2,x3,n2,x4",0.0,0.0,True
0.9961884851465451,0,1,[(x3**2 + x4**2 + (-x1 + x2 - x3)**2)**2],"n2,add,add,n2,sub,sub,x2,x3,x1,n2,x3,n2,x4",0.0,0.0,True
0.9961884851465451,0,1,[(x3**2 + x4**2 + (-x1 + x2 - x3)**2)**2],"n2,add,add,n2,sub,sub,x2,x3,x1,n2,x4,n2,x3",0.0,0.0,True
0.9961577413348087,0,1,[(x3**2 + x4**2 + (-x1 + x4 + sin(x2))**2)**2],"n2,add,add,n2,sub,sin,x2,sub,x1,x4,n2,x4,n2,x3",0.0,0.0,True
0.9961526116103734,0,1,[(x3**2 + x4**2 + (x2 + x4 - sin(x1))**2)**2],"n2,add,add,n2,sub,x2,sub,sin,x1,x4,n2,x4,n2,x3",2.3188947523740552e-10,2.3188947523740552e-10,False
0.996104362089446,0,1,[(x3**2 + x4**2 + (x2 - x3 - sin(x1))**2)**2],"n2,add,add,n2,sub,sub,x2,x3,sin,x1,n2,x4,n2,x3",2.9524238252467844e-10,2.9524238252467844e-10,False
0.9960837545733144,0,1,[(x3**2 + x4**2 + (x2 - sin(x1 - x4))**2)**2],"n2,add,add,n2,sub,x2,sin,sub,x1,x4,n2,x4,n2,x3",1.6973537194105704e-10,1.6973537194105704e-10,False
0.99591816123461,0,1,[(x3**2 + x4**2 + sin(-x1 + x2 + x4)**2)**2],"n2,add,add,n2,sin,sub,x2,sub,x1,x4,n2,x4,n2,x3",7.597855859542847e-05,7.597855859542847e-05,False
0.9959148233361906,0,1,[(x3**2 + x4**2 + sin(x1 - x2 + x3)**2)**2],"n2,add,add,n2,sin,sub,sub,x2,x3,x1,n2,x3,n2,x4",9.546840712802292e-05,9.546840712802292e-05,False
0.995541132323724,0,1,[(x3**2 + x4**2 + (-x1 + x2 - x3 + x4)**2)**2],"n2,add,add,n2,sub,x2,add,x3,sub,x1,x4,n2,x4,n2,x3",2.170200609846913e-05,2.170200609846913e-05,False
0.995541132323724,0,1,[(x3**2 + x4**2 + (-x1 + x2 - x3 + x4)**2)**2],"n2,add,add,n2,sub,x2,sub,x1,sub,x4,x3,n2,x4,n2,x3",2.170200609846913e-05,2.170200609846913e-05,False
0.995541132323724,0,1,[(x3**2 + x4**2 + (x1 - x2 + x3 - x4)**2)**2],"n2,add,add,n2,sub,x3,sub,x2,sub,x1,x4,n2,x4,n2,x3",2.170200609846913e-05,2.170200609846913e-05,False
0.995541132323724,0,1,[(x3**2 + x4**2 + (-x1 + x2 - x3 + x4)**2)**2],"n2,add,add,n2,sub,sub,x2,x3,sub,x1,x4,n2,x4,n2,x3",2.170200609846913e-05,2.170200609846913e-05,False
0.995541132323724,0,1,[(x3**2 + x4**2 + (-x1 + x2 - x3 + x4)**2)**2],"n2,add,add,n2,sub,sub,add,x4,x2,x3,x1,n2,x4,n2,x3",2.170200609846913e-05,2.170200609846913e-05,False
0.995535110172308,0,1,[(x3**2 + (-x3 + x4)**2 + (-x1 + x2 + x4)**2)**2],"n2,add,add,n2,sub,x2,sub,x1,x4,n2,sub,x4,x3,n2,x3",0.00017442427954808334,0.00017442427954808334,False
0.995535110172308,0,1,[(x3**2 + (-x3 + x4)**2 + (-x1 + x2 + x4)**2)**2],"n2,add,add,n2,sub,x2,sub,x1,x4,n2,x3,n2,sub,x4,x3",0.00017442427954808334,0.00017442427954808334,False
0.9953852199228124,0,1,[(x4**2 + (-x3 + x4)**2 + (-x1 + x2 - x3)**2)**2],"n2,add,add,n2,sub,sub,x2,x3,x1,n2,x4,n2,sub,x4,x3",0.00020230101013366143,0.00020230101013366143,False
0.9951796483500115,0,1,[(x4**2 + (-x3 + x4)**2 + (-x1 + x2 + x4)**2)**2],"n2,add,add,n2,sub,x2,sub,x1,x4,n2,x4,n2,sub,x4,x3",0.0001955292309951394,0.0001955292309951394,False
0.9951796483500115,0,1,[(x4**2 + (x3 - x4)**2 + (-x1 + x2 + x4)**2)**2],"n2,add,add,n2,sub,x2,sub,x1,x4,n2,x4,n2,sub,x3,x4",0.0001955292309951394,0.0001955292309951394,False
0.9950236729526563,0,1,[(x3**2 + (-x3 + x4)**2 + (-x1 + x2 - x3)**2)**2],"n2,add,add,n2,sub,sub,x2,x3,x1,n2,x3,n2,sub,x4,x3",0.00016734103591057038,0.00016734103591057038,False
0.9948684574429582,0,1,[(x3**2 + 4*x4**2 + (-x1 + x2 + x4)**2)**2],"n2,add,add,n2,sub,x2,sub,x1,x4,n2,add,x4,x4,n2,x3",0.00018869532944385204,0.00018869532944385204,False
0.9943235963947691,0,1,[(x3**2 + 2*x4**2 + (-x1**2 + x2)**2)**2],"n2,add,add,add,n2,sub,x2,n2,x1,n2,x4,n2,x4,n2,x3",0.0008179160058991823,0.0008179160058991823,False
0.9942831517366878,0,1,[(x3**2 + x4**2 + (-x1**2 + x2 - x3)**2)**2],"n2,add,add,n2,sub,sub,x2,x3,mul,x1,x1,n2,x4,n2,x3",0.021100035324186188,0.021100035324186188,False
0.9942378911549201,0,1,[(x3**2 + x4**2 + (-x1 + x2**2 + x4)**2)**2],"n2,add,add,n2,sub,mul,x2,x2,sub,x1,x4,n2,x4,n2,x3",0.021230902092237953,0.021230902092237953,False
0.9942378911549201,0,1,[(x3**2 + x4**2 + (-x1 + x2**2 + x4)**2)**2],"n2,add,add,n2,sub,n2,x2,sub,x1,x4,n2,x4,n2,x3",0.021230902092237953,0.021230902092237953,False
0.9942175415583084,0,1,[(x3**2 + x4**2 + (x1*(x1 + x2) + x2)**2)**2],"n2,add,add,n2,add,x2,mul,x1,add,x2,x1,n2,x4,n2,x3",0.0009746947365787957,0.0009746947365787957,False
0.9939466217318267,0,1,[(x4**2 + (x1 + x2)**2 + (x3 + sin(x4))**2)**2],"n2,add,add,n2,add,x2,x1,n2,add,x3,sin,x4,n2,x4",0.00042361373487463026,0.00042361373487463026,False
0.9939158297424704,0,1,[(x3**2 + x4**2 + cos(x1**2*x2**2)**2)**2],"n2,add,add,n2,cos,n2,mul,x1,x2,n2,x4,n2,x3",0.0019337090535410705,0.0019337090535410705,False
0.993889587084134,0,1,[(x3**2 + x4**2 + (-x1 + x2 + sin(x1))**2)**2],"n2,add,add,n2,sub,x2,sub,x1,sin,x1,n2,x4,n2,x3",0.0006957227516962913,0.0006957227516962913,False
0.9938482345736214,0,1,[(x4**2 + (x1 + x2)**2 + (x3 + x4)**2)**2],"n2,add,add,n2,add,x2,x1,n2,add,x3,x4,n2,x4",0.0004974505337543877,0.0004974505337543877,False
0.9937777835518344,0,1,[(x3**2 + x4**2 + (x1 + x2)**2)**2],"n2,add,add,n2,add,x2,x1,n2,x3,n2,x4",0.0003120761471884469,0.0003120761471884469,False
0.9937777835518344,0,1,[(x3**2 + x4**2 + (x1 + x2)**2)**2],"n2,add,add,n2,add,x2,x1,n2,x4,n2,x3",0.0003120761471884469,0.0003120761471884469,False
